구,동,숙소명,cluster,cluster_label,위도,경도,x_5181,y_5181,최종위험점수_new,residual,coef_intercept,bw_intercept,coef_구조노후도,bw_구조노후도,coef_도로폭위험도,bw_도로폭위험도,coef_단속위험도,bw_단속위험도
종로구,효자동,네모하다,1,저위험군,37.58002549,126.9710162,197439.8358,453386.3707,18.92973675,-4.49410778574466,23.374580192999797,44.0,4.022700664026639,111.0,2.094291878557827,56.0,0.7651013602792838,59.0
종로구,창신동,뚜뚜집,1,저위험군,37.57180237,127.0085489,200755.2123,452473.3387,10.35423352,-5.760100406678076,22.54445958593781,44.0,4.050924401823011,111.0,5.1087272667397166,56.0,2.01829716062798,59.0
종로구,명륜3가,해솔스테이,1,저위험군,37.58027648,126.9968089,199718.1306,453413.8376,36.55068912,1.4927233336269907,22.65956186675156,44.0,4.5760963489528645,111.0,2.7457323292977254,56.0,3.346073521119517,59.0
종로구,관수동,SERENDIPITY,1,저위험군,37.56631775,126.9890832,199035.5306,451864.6315,12.80847297,-2.95606362028113,21.3857152615255,44.0,5.302745567977409,111.0,3.4421969736125533,56.0,1.948165941397637,59.0
종로구,행촌동,하늘 스테이,1,저위험군,37.57197814,126.9615538,196603.6436,452493.5076,26.49091559,0.9880543726244468,24.304108098252204,44.0,3.6686876839632534,111.0,2.8603133688206306,56.0,1.0227976604637516,59.0
종로구,창신동,동묘스테이,1,저위험군,37.5681,127.0143915,201271.4164,452062.4817,27.6760352,2.2817459953320522,24.353727806007775,44.0,4.112019727512609,111.0,1.3018957224147238,56.0,1.8253202953054357,59.0
중구,(필동,더붓메인,1,저위험군,37.55796716,126.9941198,199480.4429,450937.7747,25.80656169,-0.9917565381350464,24.512390943982297,44.0,6.242452087757452,111.0,1.9959308881495783,56.0,-1.544027919228516,59.0
중구,남창동,드림하우스1,1,저위험군,37.55443543,126.9776558,198025.6376,450546.0131,23.88159925,-3.0527618916225983,26.18837377497563,44.0,5.1288150367230205,111.0,1.1049894663073017,56.0,2.241546335158383,59.0
중구,(남산동,두두하우스,1,저위험군,37.55557505,126.9834242,198535.3645,450672.3918,25.5002233,0.10057097860354247,23.134116435409055,44.0,5.2045134654163245,111.0,-0.8512832116992882,56.0,2.1644264202039856,59.0
중구,(남산동,Logan,1,저위험군,37.55523004,126.9839747,198583.9983,450634.0914,35.69619967,-0.39893335880205427,22.90987564725648,44.0,5.193529718227789,111.0,-0.6959049375927603,56.0,2.147342788201078,59.0
중구,(회현동,뉴진스하우스,1,저위험군,37.55547098,126.983063,198503.4477,450660.847,20.78830523,0.20572069786209823,23.368051342077177,44.0,5.192384334849318,111.0,-0.9200863426679831,56.0,2.193595157193609,59.0
중구,(장충동,메종 마리 서울,1,저위험군,37.55729653,127.0040754,200360.09,450863.3343,19.26816273,-0.4564876908348552,25.307280547610443,44.0,5.6708234132415205,111.0,3.0370471394926764,56.0,0.9064515574237647,59.0
중구,예장동,에이치 스테이,1,저위험군,37.55348791,126.9923492,199323.9601,450440.6426,20.27632986,0.055599112849876065,25.216946455178434,44.0,5.475446979235823,111.0,1.7178662302888639,56.0,0.06483882736233659,59.0
중구,주교동,빡하우스,1,저위험군,37.56575916,126.998356,199854.7553,451802.5798,14.463949,-4.943811394037983,23.197487270581696,44.0,5.748133299074661,111.0,2.4126224218972707,56.0,1.293567554247141,59.0
중구,(남산동,별채,1,저위험군,37.55659625,126.9853795,198708.1557,450785.7042,32.10280369,-1.9287173718514055,22.40350506796653,44.0,5.368674528910491,111.0,0.1275946287887243,56.0,1.9793251475416103,59.0
중구,중림동,만리재 레지던스,1,저위험군,37.55449219,126.966788,197065.3487,450552.5966,19.22524823,-1.327018215651524,24.54074603806531,44.0,5.045837487309083,111.0,1.8453754777589508,56.0,-0.8130367431288694,59.0
중구,(남산동,마루스테이,1,저위험군,37.55605869,126.9845459,198634.4831,450726.0532,13.69649671,-6.224324567946523,22.75972614885651,44.0,5.26916916307062,111.0,-0.5000148465211087,56.0,2.0637781663930426,59.0
중구,(장충동,호호스테이,1,저위험군,37.55789604,127.0073795,200652.0341,450929.8906,36.67753868,0.018070401978931727,24.78975112238134,44.0,5.738733822087151,111.0,3.0766620424194615,56.0,0.8490389311270792,59.0
중구,(회현동,뉴썬홈,1,저위험군,37.55351514,126.9797505,198210.7085,450443.83,25.06292251,0.968473765810959,26.14523279005836,44.0,5.061645997559786,111.0,1.2350833278223052,56.0,2.333069349232889,59.0
중구,(남산동,욜로게스트하우스2,1,저위험군,37.55629987,126.9847075,198648.7689,450752.819,9.218862256,-11.600782406098604,22.738738984121873,44.0,5.302703037187795,111.0,-0.3935910398053418,56.0,2.0282910890367285,59.0
중구,(회현동,운 스테이,1,저위험군,37.55347515,126.9817323,198385.8258,450439.3557,23.11088373,2.035141928809672,25.503043127288876,44.0,5.083380054167147,111.0,0.8140336566269595,56.0,2.3389041653474503,59.0
중구,신당동,플라워니,1,저위험군,37.56006699,127.0134863,201191.5735,451170.9002,21.55693759,1.627563366530314,22.88691699967996,44.0,5.597543371699867,111.0,2.371079504986767,56.0,0.7970328040036798,59.0
중구,(회현동,명동재미하우스,1,저위험군,37.55430366,126.9835253,198544.2765,450531.2811,23.73914184,0.594122008244991,23.638104801231858,44.0,5.137010905705203,111.0,-0.5568469319985936,56.0,2.22124256467787,59.0
중구,(회현동,남산 데이지,1,저위험군,37.55426515,126.9834154,198534.5622,450527.0087,29.125951,-3.0338169289519428,23.75452607999216,44.0,5.135218107595562,111.0,-0.5476352764521106,56.0,2.2308938010079866,59.0
중구,신당동,서울 별장,1,저위험군,37.5482818,127.0043967,200388.527,449862.8084,22.48231872,-0.3937611622979773,26.282516598885007,44.0,5.520023614526376,111.0,3.011927645991586,56.0,1.6487885729818532,59.0
중구,신당동,스테이 단아,1,저위험군,37.5600535,127.013782,201217.701,451169.4067,14.57922279,-5.0615483400744985,22.816916652869168,44.0,5.582595382045591,111.0,2.322625549313074,56.0,0.8014589324167724,59.0
중구,(남산동,318 스테이 2,1,저위험군,37.55633528,126.9858649,198751.0362,450756.7331,18.32284645,0.8813441945120246,22.27151465994492,44.0,5.367508187800698,111.0,0.11042446191375133,56.0,1.9858512201420555,59.0
중구,(회현동,에이비팰리스,1,저위험군,37.55556583,126.9829405,198492.6211,450671.3762,19.89931813,-0.35943804191870043,23.43693684506573,44.0,5.201571506003557,111.0,-0.9746567423534138,56.0,2.196111535572093,59.0
중구,(장충동,남산맨션,1,저위험군,37.55915152,127.0043734,200386.4181,451069.2174,28.71945004,-4.451650135245497,24.992242602125692,44.0,5.681798145999688,111.0,3.0827575131367184,56.0,0.8603982313156421,59.0
중구,(회현동,남산인2,1,저위험군,37.5547375,126.9832888,198523.3849,450579.4359,32.13577859,0.4697574760519032,23.533137237491268,44.0,5.157586552356738,111.0,-0.7114665347420914,56.0,2.221172540700847,59.0
중구,(남산동,스페이스 게스트하우스,1,저위험군,37.55553044,126.9840557,198591.1585,450667.431,36.8543345,0.22372855220086763,22.89209640082034,44.0,5.208244629803624,111.0,-0.6995665119370891,56.0,2.124943733155329,59.0
중구,신당동,체크인서울,1,저위험군,37.55954155,127.017044,201505.9222,451112.6336,21.83536123,-0.021449855714067212,22.156957917093052,44.0,5.772462823557754,111.0,1.7467716224218468,56.0,1.121690161546257,59.0
중구,(장충동,담온정,1,저위험군,37.55895524,127.0035034,200309.5477,451047.4294,35.52341399,0.38255519724400244,25.11610804744408,44.0,5.672323883412701,111.0,3.0252924998667323,56.0,0.8766760200212855,59.0
중구,신당동,로얄 202,1,저위험군,37.54774673,127.0042897,200379.0734,449803.4217,22.95622497,-0.09112376274851997,26.356931679620047,44.0,5.490266625311024,111.0,3.0020633472515184,56.0,1.7045654558062096,59.0
중구,(회현동,서울 스테이 남산,1,저위험군,37.55405218,126.9789666,198141.4555,450503.4502,40.35077425,2.830444725060694,26.168332386239626,44.0,5.090219614011142,111.0,1.3030164019419064,56.0,2.3431578747642616,59.0
중구,신당동,후즈홈,1,저위험군,37.5476378,127.0060999,200539.0417,449791.3406,35.93322264,0.42400426969420835,26.224750305610357,44.0,5.595937268697794,111.0,3.0789506517657195,56.0,1.666897842142766,59.0
중구,신당동,스테이 아우어,1,저위험군,37.55716023,127.0091639,200809.7047,450848.2383,9.193036663,-7.446871617688128,24.375732863362114,44.0,5.784563003111162,111.0,3.018244543057053,56.0,0.8453804974841579,59.0
중구,(회현동,모데르노,1,저위험군,37.55570914,126.9829951,198497.4502,450687.281,27.90597352,-2.051032107528812,23.38442320115971,44.0,5.208568074256757,111.0,-0.9755576287187618,56.0,2.187535450942123,59.0
중구,(회현동,모던하우스,1,저위험군,37.55680325,126.983299,198524.3252,450808.7094,35.72691081,3.537691423626228,23.288405582861863,44.0,5.29686714782061,111.0,-0.482785801321291,56.0,2.073633405889968,59.0
중구,(남산동,올리브 호스텔 R1,1,저위험군,37.55502744,126.9836432,198554.703,450611.6103,28.00224232,1.5303651765977975,23.109618581231793,44.0,5.175294997507381,111.0,-0.7349438205571317,56.0,2.1807232661895375,59.0
중구,(회현동,미미스테이,1,저위험군,37.55695778,126.9830644,198503.5994,450825.8641,21.5450842,1.866523135984803,23.425468638373097,44.0,5.313774662257417,111.0,-0.43079107405575584,56.0,2.0745070998078257,59.0
중구,(회현동,부원 게스트하우스,1,저위험군,37.55411022,126.9817271,198385.3774,450509.841,17.90552541,-1.118786139742479,25.297218343021697,44.0,5.1180739833697855,111.0,0.5340908517993328,56.0,2.3381498207004134,59.0
중구,신당동,리마인드 스테이,1,저위험군,37.55594051,127.0113057,200998.9662,450712.8845,16.46465515,-5.012020796414383,23.90310299207886,44.0,5.899828060259214,111.0,2.869539489402136,56.0,0.899651782272525,59.0
중구,(회현동,명동스테이,1,저위험군,37.55402509,126.9817517,198387.5448,450500.3921,18.41703766,-0.5371519601371801,25.310526426542744,44.0,5.114235638425962,111.0,0.5645203749411313,56.0,2.3372546585921414,59.0
중구,예장동,오프투남산,1,저위험군,37.5532905,126.9938832,199459.503,450418.7225,31.45039322,-0.2961194761501815,25.321908271413342,44.0,5.472933119690904,111.0,1.8539031902970606,56.0,-0.7758594197636605,59.0
중구,(회현동,로지월드,1,저위험군,37.55435848,126.9806218,198287.7152,450537.4144,19.61140854,-0.7937475938190133,26.020964230207795,44.0,5.117271762715723,111.0,1.0239395750829436,56.0,2.380163210098884,59.0
중구,(회현동,코코앤벨 명동,1,저위험군,37.5538982,126.9803521,198263.8708,450486.3338,29.56960495,-1.4234663447220903,26.107019068266414,44.0,5.088489212110831,111.0,1.1981869704999821,56.0,2.404128923513892,59.0
중구,(남산동,레드2,1,저위험군,37.55566706,126.9840224,198588.2196,450682.5947,35.25850078,-0.496258348385787,22.900082238668727,44.0,5.21510935202099,111.0,-0.7137742996108098,56.0,2.1185323380512813,59.0
중구,(남산동,24 게스트하우스 남산가든 2,1,저위험군,37.55610674,126.9843092,198613.572,450731.3897,31.483564,-4.377441869309045,22.822769297920573,44.0,5.258803120066662,111.0,-0.5146243530380916,56.0,2.0723820916652027,59.0
중구,(장충동,남산까미노,1,저위험군,37.55584198,127.0015998,200141.3541,450701.8899,31.65904538,-3.583303026987469,25.855855815732845,44.0,5.64639019966789,111.0,2.8609522224196917,56.0,0.9234552228374342,59.0
중구,순화동,제이덥하우스,1,저위험군,37.55742715,126.9712781,197462.1986,450878.2115,22.73664626,4.927918021871022,24.473212970141006,44.0,5.303926332683881,111.0,2.4824207180799043,56.0,1.2432902780710102,59.0
중구,(회현동,서울 타이완 게스트하우스2,1,저위험군,37.55540888,126.9794086,198180.5408,450654.0191,18.12509687,-1.5977056830725545,26.14662036877362,44.0,5.210418506858426,111.0,1.208972626255032,56.0,2.4989671217566287,59.0
중구,묵정동,펠리스 까사,1,저위험군,37.55934393,126.9999488,199995.4718,451090.5636,34.60945779,5.4625913737347105,25.148830387790184,44.0,5.713196929038976,111.0,2.7841029898435936,56.0,0.7727138873526276,59.0
중구,필동,레인보우게스트하우스,1,저위험군,37.55134369,126.9957385,199623.434,450202.6409,22.81301518,2.7370396551941845,26.205546623734747,44.0,5.19347043511562,111.0,2.256304231467871,56.0,1.0496804172865297,59.0
중구,(회현동,1012 하우스 남산,1,저위험군,37.5548967,126.9832748,198522.1519,450597.1054,32.09503484,0.6584822266423913,23.44113235946849,44.0,5.16525924233146,111.0,-0.7576134349612305,56.0,2.2154114537196126,59.0
중구,(회현동,서울 타이완 게스트하우스,1,저위험군,37.55540888,126.9794086,198180.5408,450654.0191,18.14092312,-1.5818794330725545,26.14662036877362,44.0,5.210418506858426,111.0,1.208972626255032,56.0,2.4989671217566287,59.0
중구,(남산동,그랜드필드게스트하우스,1,저위험군,37.55645228,126.9832,198515.5716,450769.7574,22.1395959,3.573382953640998,23.266263253981553,44.0,5.279131699598477,111.0,-0.9477934773901415,56.0,2.1138120864758227,59.0
중구,(회현동,IU게스트하우스,1,저위험군,37.55505357,126.9829111,198490.0157,450614.5219,21.97458873,0.31631928452509683,23.65512021029789,44.0,5.1680145838686595,111.0,-0.8578076756421845,56.0,2.2402997524821853,59.0
중구,(장충동,USB하우스,1,저위험군,37.55785413,127.002724,200240.6858,450925.217,26.89529489,-0.4541443264262952,25.448620771555916,44.0,5.656348890543246,111.0,2.9726516684578623,56.0,0.8947461168668444,59.0
중구,(남산동,제이가든,1,저위험군,37.55631897,126.9857705,198742.6922,450754.9241,18.4814873,0.9929725581626201,22.308788132337337,44.0,5.364155099502421,111.0,0.049133880962333454,56.0,1.9976337372362507,59.0
중구,(회현동,엔포시즌,1,저위험군,37.55429276,126.9788286,198129.265,450530.1545,29.81729986,3.683839707940045,26.2069724174621,44.0,5.11150752518091,111.0,1.3185463837252,56.0,2.3775013756538836,59.0
중구,(회현동,B my guesthouse,1,저위험군,37.55570832,126.9831067,198507.3156,450687.1882,19.58957264,0.17211134373929582,23.317994965201322,44.0,5.208231044782105,111.0,-0.9427333724034803,56.0,2.178457522929306,59.0
중구,(남산동,게스트하우스(수),1,저위험군,37.55627607,126.9856969,198736.1909,450750.1637,34.12694385,2.0671517623625775,22.361931726081806,44.0,5.358851796687454,111.0,-0.03007774502534477,56.0,2.0017557842580844,59.0
중구,(회현동,남산 스테이,1,저위험군,37.55346464,126.9794584,198184.8966,450438.2307,26.99258162,1.0233997677302966,26.09372426605096,44.0,5.055305754275718,111.0,1.1897512212179542,56.0,2.2850640301591993,59.0
중구,중림동,오성 매니지먼트,1,저위험군,37.5560557,126.9675761,197135.0478,450726.1032,17.59138735,-6.988686912301759,24.69386285655108,44.0,5.125279504646009,111.0,2.255437400113243,56.0,0.25490972519644106,59.0
중구,(회현동,남산루프탑,1,저위험군,37.55445981,126.9804108,198269.0769,450548.6647,22.29167437,0.5169746920999785,26.064869082205895,44.0,5.125205547807274,111.0,1.0754621330961767,56.0,2.393761966828558,59.0
용산구,이태원동,Guest house Itawon hills,1,저위험군,37.52719777,126.9940189,199471.3096,447522.7472,29.47517637,0.2622013093895674,26.550627240762118,44.0,4.903582690441887,111.0,2.056497898217869,56.0,1.0916265871112025,59.0
용산구,이태원동,이태원G 게스트하우스,1,저위험군,37.53047012,126.9941757,199485.1913,447885.9365,27.96016622,-0.487748919367732,26.426267503834257,44.0,4.979220793701134,111.0,2.2513646463695185,56.0,1.1088498562739806,59.0
용산구,이태원동,RTR E,1,저위험군,37.53214143,126.9875495,198899.5311,448071.4881,29.35134199,-0.2764789762463771,25.92260876863707,44.0,4.997035084316523,111.0,2.4866761363958254,56.0,1.0653040262611786,59.0
용산구,이태원동,제이바이 하우스,1,저위험군,37.53056717,126.990431,199154.2028,447896.7349,32.44909542,-0.12745874484695463,26.679199857718388,44.0,4.9655178461931015,111.0,2.3419282565516584,56.0,1.0689465548460948,59.0
용산구,이태원동,OHOO house(오후 하우스),1,저위험군,37.53233323,126.9868026,198833.5201,448092.7846,29.77558791,0.16063560896706264,25.816841902225804,44.0,4.992636934622065,111.0,2.519529047629801,56.0,1.0629687309757279,59.0
용산구,보광동,이정표(milestone),1,저위험군,37.52378498,127.0014206,200125.5782,447143.9542,31.24713313,0.8838508186580611,25.296872547741327,44.0,4.73922236377449,111.0,2.1232340518121946,56.0,1.0084187883896758,59.0
용산구,동빙고동,House Bong,1,저위험군,37.52012951,126.9939,199460.7505,446738.2595,21.73664058,-6.800967831310537,23.992666173775085,44.0,4.677096695315756,111.0,2.424578763576088,56.0,0.955137275835118,59.0
용산구,이태원동,MINGOO HOUSE,1,저위험군,37.53222403,126.9903962,199151.1413,448080.6262,35.97828826,1.0801519875178158,26.53297557740791,44.0,5.016056552022151,111.0,2.4153656093786955,56.0,1.0806761771356042,59.0
용산구,이태원동,세리 하우스,1,저위험군,37.53197978,126.9877729,198919.271,448053.5444,29.11162761,-0.6067580959797851,25.99707513280697,44.0,4.995002975257649,111.0,2.4684853250809047,56.0,1.0648771193022062,59.0
용산구,후암동,Casa de Abuela,1,저위험군,37.54552204,126.9779489,198051.3087,449556.7278,18.39708947,-3.5397112952235297,22.4130744218095,44.0,4.671781774185425,111.0,1.1891945536450101,56.0,-0.272482019769559,59.0
용산구,이태원동,랑드하우스,1,저위험군,37.53061665,126.9904544,199156.2682,447902.2264,34.4098952,0.861309033837891,26.68001189794078,44.0,4.967346931645881,111.0,2.342528818457139,56.0,1.0694544966657262,59.0
용산구,이태원동,꿀잠,1,저위험군,37.53197478,126.987266,198874.4742,448052.9954,20.40682349,1.1976544188965406,25.94920438756965,44.0,4.987653030231712,111.0,2.480314248573446,56.0,1.0624244481518534,59.0
용산구,이태원동,WYW STAY,1,저위험군,37.53100024,126.9906236,199171.2297,447944.7986,22.042114,-2.5284332772801292,26.68990935809832,44.0,4.975633465642063,111.0,2.3506400796085947,56.0,1.073450722734784,59.0
용산구,이태원동,잠인서울,1,저위험군,37.53090392,126.9940942,199477.9941,447934.0834,27.35177701,0.08921210536067647,26.424683526742022,44.0,4.992190130024876,111.0,2.2762607462450766,56.0,1.105471679128183,59.0
용산구,이태원동,스테이 미드센트리,1,저위험군,37.53083297,126.9921333,199304.6653,447926.2215,29.20551961,0.10544718604003833,26.635754997671,44.0,4.98474941204935,111.0,2.3197184309326246,56.0,1.0869174513817188,59.0
용산구,이태원동,메종 이태원,1,저위험군,37.53371292,126.9885745,198990.1477,448245.8926,29.58524553,-2.3876476952096866,25.61301577074656,44.0,5.065238767488308,111.0,2.547070307627373,56.0,1.080903519743546,59.0
용산구,이태원동,이루다 이태원,1,저위험군,37.53015695,126.9927666,199360.6407,447851.1872,25.51331304,-1.9429044996938067,26.541196956935252,44.0,4.970863201734682,111.0,2.2842890889371854,56.0,1.0934508064611967,59.0
용산구,(용산동,우주민박 003,1,저위험군,37.53763298,126.9857569,198741.1781,448681.0051,30.68335164,0.4937511693344696,25.855075650011944,44.0,5.110473621286678,111.0,2.344280261154242,56.0,1.0843502106100733,59.0
용산구,이태원동,Antron,1,저위험군,37.53466996,126.9865553,198811.6972,448352.1359,24.57647522,-1.2464188771285158,25.43570912342306,44.0,5.082610804514673,111.0,2.501864200250951,56.0,1.0700459183944788,59.0
용산구,갈월동,JJ house,1,저위험군,37.54351403,126.9720818,197532.7558,449334.0009,21.7333349,1.3040778621649132,22.82555411390994,44.0,4.5635657319607414,111.0,1.5904822018296532,56.0,-0.579844245899901,59.0
용산구,이태원동,윤스테이,1,저위험군,37.53200106,126.9875924,198903.3164,448055.9083,28.89911451,-0.71864349873508,25.971309181395505,44.0,4.993626613010992,111.0,2.474547660714938,56.0,1.064209847774079,59.0
용산구,원효로3가,Cozy Yongsan Castle,1,저위험군,37.53198592,126.9553534,196053.7909,448055.0923,23.51190613,-5.209187122673722,24.452873300391786,44.0,3.6700980162109116,111.0,2.238031830923017,56.0,0.5512345144551912,59.0
용산구,이태원동,S.J. HOUSE,1,저위험군,37.53362503,126.9878004,198921.7262,448236.1465,28.64199097,-0.42322854350651795,25.572258189344126,44.0,5.054034939342578,111.0,2.547177205504709,56.0,1.0762125287037607,59.0
용산구,갈월동,스테이오,1,저위험군,37.54538654,126.9717642,197504.7462,449541.8351,29.40133386,-0.33129556799749693,22.659352995111988,44.0,4.640143335731403,111.0,1.576290254207322,56.0,-0.6031996796437841,59.0
용산구,원효로2가,올라,1,저위험군,37.5342264,126.9624134,196677.9093,448303.4851,32.95207552,1.5051622867630101,24.829837970266198,44.0,3.694460628331581,111.0,1.8873685012720292,56.0,0.47236974869263104,59.0
용산구,후암동,남산 슬로우 스테이,1,저위험군,37.54961122,126.9778138,198039.4706,450010.5803,21.92766579,-0.036704181533821156,23.42160171033919,44.0,4.8340290560248125,111.0,0.662469270066859,56.0,1.2356704658057387,59.0
용산구,이태원동,Comfy Stay,1,저위험군,37.53052295,126.9913163,199232.4518,447891.8195,27.47784635,-3.2729090024158864,26.668618301906726,44.0,4.9643048832744014,111.0,2.3263671477016237,56.0,1.0774388425959023,59.0
용산구,이태원동,Your House Modern&Bright,1,저위험군,37.53209466,126.9882259,198959.3149,448066.2895,18.72851871,-0.06648935542870404,26.012247150906184,44.0,4.994895010676072,111.0,2.4656896769991405,56.0,1.0681189054876359,59.0
용산구,이태원동,이태원 스테이,1,저위험군,37.53202163,126.988515,198984.8703,448058.181,20.35893908,0.7270070379656275,26.077493946185893,44.0,4.995165627520983,111.0,2.452621085189497,56.0,1.0689342156845816,59.0
용산구,이태원동,Solip house,1,저위험군,37.53254143,126.98831,198966.7527,448115.8746,28.50430267,-0.8308833545334053,25.890349342284036,44.0,5.015854580750463,111.0,2.5010346941798174,56.0,1.0721961540499918,59.0
용산구,원효로1가,코지하우스,1,저위험군,37.53778672,126.9660989,197003.7914,448698.5131,27.873504,-2.474373911346074,24.56599897670061,44.0,3.927906792957846,111.0,1.7754598480416663,56.0,-0.21383288508309012,59.0
용산구,이태원동,이태원 루프탑 BBQ STAY,1,저위험군,37.53035648,126.9960721,199652.8179,447873.3152,22.04370977,-4.275405059965557,26.332804979902726,44.0,4.981211372442628,111.0,2.1763305487348097,56.0,1.122286973884096,59.0
용산구,이태원동,루미하우스,1,저위험군,37.53043673,126.9913832,199238.3677,447882.2496,33.33062586,2.726893125245148,26.667389471304737,44.0,4.964580944660959,111.0,2.322967448113718,56.0,1.078033523606452,59.0
용산구,이태원동,코코치요,1,저위험군,37.5300038,126.990955,199200.5146,447834.2033,30.49796875,-1.0424598157652483,26.670301298238563,44.0,4.949407660635482,111.0,2.318919621870646,56.0,1.0718854571634873,59.0
용산구,이태원동,Nine House,1,저위험군,37.53389463,126.9886718,198998.7518,448266.0592,11.36265032,-7.904821579442427,25.557980211585733,44.0,5.071898333054265,111.0,2.5422833522455073,56.0,1.0825107967275145,59.0
용산구,신창동,마이룸인서울,1,저위험군,37.53244176,126.9534896,195889.0727,448105.7647,31.15370284,-0.2831494367515468,24.48114665204847,44.0,3.695085193731111,111.0,2.317297634625727,56.0,0.745775376460308,59.0
용산구,이태원동,아르못,1,저위험군,37.52950823,126.9915067,199249.2692,447779.1966,23.24560971,1.7849361031000477,26.66394183540759,44.0,4.9540810316307455,111.0,2.290845926390625,56.0,1.077278699292724,59.0
용산구,이태원동,Sunlit Stay,1,저위험군,37.53174794,126.9888373,199013.3549,448027.8013,19.94523257,0.2880794001354481,26.229948901245074,44.0,4.992367474868397,111.0,2.425879739307681,56.0,1.0682485576231233,59.0
용산구,갈월동,갈월 스테이(Galwol Stay),1,저위험군,37.54624897,126.971949,197521.1058,449637.5496,16.97821835,-1.138738491736376,22.51790604701542,44.0,4.677590335214841,111.0,1.537430777648669,56.0,-0.6621687285326026,59.0
용산구,이태원동,나이브 하우스,1,저위험군,37.53258983,126.9901728,199131.3989,448121.2275,36.61259436,1.7406033979403617,26.243618448420072,44.0,5.029207106689703,111.0,2.4480593997648286,56.0,1.0817887746373938,59.0
용산구,이태원동,Stunning house,1,저위험군,37.53183346,126.9874456,198890.3466,448037.3085,20.96809498,1.3651771277448148,26.007888271896366,44.0,4.983975400920708,111.0,2.4655386080896866,56.0,1.0618958925057276,59.0
용산구,이태원동,아이보리,1,저위험군,37.53126467,126.9927197,199356.5065,447974.1307,29.99367715,0.5831978212343216,26.592278427478846,44.0,4.9990439136950195,111.0,2.3211239259272327,56.0,1.0955875268651194,59.0
용산구,한남동,한남스테이,1,저위험군,37.54111269,127.0027569,200243.642,449067.1186,31.84428073,1.204866375617442,27.489753163819202,44.0,5.346263156112138,111.0,2.740844946092194,56.0,2.331193316493293,59.0
용산구,이태원동,사운즈 인(SOUNDS INN),1,저위험군,37.53093633,126.9886229,198994.3892,447937.7249,21.82257045,1.2484789674588974,26.455151271807434,44.0,4.96023743743646,111.0,2.3869786189590725,56.0,1.0590006243030432,59.0
용산구,(청파동,mila house 2,1,저위험군,37.54757952,126.9645972,196871.4764,449785.4438,24.24423195,0.2608417766205342,23.460593748761486,44.0,4.517498352485865,111.0,1.7878145363940734,56.0,-0.2513272726363125,59.0
용산구,동빙고동,이스트빙고,1,저위험군,37.51935551,126.9940935,199477.8473,446652.3541,24.84955727,-1.5594727423662889,23.912871366374564,44.0,4.64559550068457,111.0,2.445604124105646,56.0,0.9460067360637265,59.0
용산구,(용산동,매버릭스 게스트하우스,1,저위험군,37.54071299,126.9873864,198885.2444,449022.828,27.54175872,5.469514240221105,26.53935551912712,44.0,5.07138540440523,111.0,1.8466654543084204,56.0,1.2504229502810393,59.0
용산구,후암동,serene seoul,1,저위험군,37.54454759,126.9747256,197766.4283,449448.6474,24.35754396,1.4098996632195337,22.54697502398932,44.0,4.629197742785395,111.0,1.4318486459408057,56.0,-0.6348486475964382,59.0
용산구,효창동,소요 서울,1,저위험군,37.54030523,126.9577779,196268.4988,448978.3346,25.85355141,4.601179977673453,24.928180679983416,44.0,3.93650726780293,111.0,2.5506980714166354,56.0,0.5267826679638195,59.0
용산구,이태원동,Starts of Itaewon,1,저위험군,37.53166891,126.9874533,198891.023,448019.0454,21.37089193,1.5356188588780917,26.058527423220617,44.0,4.976609848967158,111.0,2.453776519231545,56.0,1.0602776651947194,59.0
용산구,이태원동,투서울,1,저위험군,37.52983145,126.9911583,199218.4799,447815.0728,24.53829233,2.7250129871924287,26.673913350892896,44.0,4.953736246620258,111.0,2.3089912867460045,56.0,1.0737394071231692,59.0
용산구,(청파동,스테이 오로라(Stay Aurora),1,저위험군,37.53898594,126.9674435,197122.67,448831.5698,28.89354236,-0.31860553080258924,24.090125553144023,44.0,4.0436427861212305,111.0,1.748068547883194,56.0,-0.32730074252684943,59.0
용산구,원효로2가,STAY CHARM,1,저위험군,37.53455276,126.9622298,196661.691,448339.7135,24.38013639,-6.524372487863623,24.918404933759334,44.0,3.707100441085159,111.0,1.8714320025342053,56.0,0.4544716460109386,59.0
용산구,이태원동,찰리애니홈,1,저위험군,37.52910989,126.9911222,199215.2788,447734.9889,20.30966451,-0.09832597392679432,26.703115515739253,44.0,4.941483252108752,111.0,2.285373876147042,56.0,1.0699394237324529,59.0
용산구,동빙고동,니나노 인테리어,1,저위험군,37.52083551,126.9937082,199443.803,446816.6177,23.11218379,-7.8446349379302625,24.08624519740455,44.0,4.702646733996518,111.0,2.4033233919782497,56.0,0.9641025907816598,59.0
용산구,남영동,NY room,1,저위험군,37.5398956,126.9732156,197632.8373,448932.37,20.24304271,0.7306835213820086,23.157368323249525,44.0,4.443513819956685,111.0,1.517104306467696,56.0,-0.5122452672142801,59.0
용산구,이태원동,이태원 561,1,저위험군,37.53480122,126.9861959,198779.9313,448366.7087,23.60897176,-1.6788883218211552,25.430877894963814,44.0,5.080673748210326,111.0,2.4894548383598165,56.0,1.0660954817772037,59.0
용산구,문배동,88하우스 용산,1,저위험군,37.53333448,126.9683834,197205.534,448204.2988,25.20935344,-1.6511042866219299,24.122348572541185,44.0,3.6693940174476256,111.0,1.822806084480565,56.0,-0.27181050566181214,59.0
