사용승인일자,화재조기진압용스프링클러(H)설치여부,건축물일련번호,스프링클러(AV)설치여부,주소,시도명,시군구명,읍면동명,스프링클러(H)설치여부,화재조기진압용스프링클러(AV)설치여부,간이스프링클러(H)설치여부,대상물명,간이스프링클러(AV)설치여부,지번주소_매칭,도로명주소_매칭,매칭건물명,매칭건축물대장PK,매칭소스,매칭방식,매칭점수
19710601,N,11000000008242,N,서울특별시 중구 초동,서울특별시,중구,초동,N,N,N,신대신장여관,N,,,,,,,0.0
19710801,N,11000000008458,N,서울특별시 중구 광희동2가,서울특별시,중구,광희동2가,N,N,Y,광희동2가 316-1,Y,,,,,,,0.0
19710814,N,11000000008508,Y,서울특별시 종로구 종로5가,서울특별시,종로구,종로5가,Y,N,N,24게스트하우스(구.보령장여관),N,,,,,,,0.0
19701224,N,11000000008559,N,서울특별시 종로구 창신동,서울특별시,종로구,창신동,N,N,Y,창신동 464-4,Y,,,,,,,0.0
19710901,N,11000000008563,N,서울특별시 종로구 숭인동,서울특별시,종로구,숭인동,N,N,N,동양장여관(옛날국밥집),N,,,,,,,0.0
19711020,N,11000000008745,N,서울특별시 영등포구 신길동,서울특별시,영등포구,신길동,N,N,N,금호여인숙,N,,,,,,,0.0
19711101,N,11000000008788,N,서울특별시 중구 중림동,서울특별시,중구,중림동,N,N,N,광덕장여관,N,,,,,,,0.0
19711105,N,11000000008950,N,서울특별시 중구 북창동,서울특별시,중구,북창동,N,N,N,게스트하우스마루(구:선일장안마),N,,,,,,,0.0
19720419,N,11000000009230,N,서울특별시 영등포구 신길동,서울특별시,영등포구,신길동,N,N,N,허브모텔(구.칠성장),N,,,,,,,0.0
19720522,N,11000000009298,N,서울특별시 종로구 관철동,서울특별시,종로구,관철동,N,N,N,공덕빌딩,N,,,,,,,0.0
19710917,N,11000000009751,N,서울특별시 용산구 청파동1가,서울특별시,용산구,청파동1가,N,N,N,WO모텔(구:사랑방모텔) 건물,N,,,,,,,0.0
19730912,N,11000000010451,N,서울특별시 강서구 화곡동,서울특별시,강서구,화곡동,N,N,N,보성여관건물,N,,,,,,,0.0
19691028,N,11000000010535,N,서울특별시 강서구 화곡동,서울특별시,강서구,화곡동,N,N,N,대호목욕탕(대호여관),N,,,,,,,0.0
19740101,N,11000000010814,N,서울특별시 영등포구 당산동2가,서울특별시,영등포구,당산동2가,N,N,N,당산동2가48건물,N,,,,,,,0.0
19740601,N,11000000011302,N,서울특별시 영등포구 영등포동3가,서울특별시,영등포구,영등포동3가,N,N,N,미산소극장건물,N,,,,,,,0.0
19740622,N,11000000011356,N,서울특별시 서초구 양재동,서울특별시,서초구,양재동,N,N,N,30month호텔,N,,,,,,,0.0
19740731,N,11000000011635,N,서울특별시 종로구 사직동,서울특별시,종로구,사직동,N,N,N,유앤피호텔(구.산장여관),N,,,,,,,0.0
19821221,N,11000000011648,N,서울특별시 용산구 서계동,서울특별시,용산구,서계동,N,N,Y,마이빌고시텔건물((주)서계코즈),Y,,,,,,,0.0
19741201,N,11000000011811,N,서울특별시 중구 광희동1가,서울특별시,중구,광희동1가,N,N,N,정운여관,N,,,,,,,0.0
19750401,N,11000000012288,N,서울특별시 영등포구 영등포동4가,서울특별시,영등포구,영등포동4가,N,N,N,독도수산(구.아름장)건물,N,,,,,,,0.0
19750501,N,11000000012364,N,서울특별시 종로구 창신동,서울특별시,종로구,창신동,N,N,N,호스텔베이지(구. 대호장여관),N,,,,,,,0.0
19750603,N,11000000012497,N,서울특별시 영등포구 대림동,서울특별시,영등포구,대림동,N,N,N,미도여인숙,N,,,,,,,0.0
19750801,N,11000000012681,N,서울특별시 영등포구 신길동,서울특별시,영등포구,신길동,N,N,N,상운여인숙,N,,,,,,,0.0
19751001,N,11000000012957,N,서울특별시 영등포구 영등포동4가,서울특별시,영등포구,영등포동4가,N,N,N,행복다방건물,N,,,,,,,0.0
19760513,N,11000000013774,N,서울특별시 중구 명동2가,서울특별시,중구,명동2가,N,N,Y,시사문화사(명동2가 2-14건물),Y,,,,,,,0.0
19760525,N,11000000013790,N,서울특별시 마포구 노고산동,서울특별시,마포구,노고산동,N,N,N,노고산동57-44건물(26.1.1. 공가),N,,,,,,,0.0
19770601,N,11000000015102,N,서울특별시 영등포구 신길동,서울특별시,영등포구,신길동,N,N,N,휴모텔 (舊오득장여관),N,,,,,,,0.0
19771015,N,11000000015646,N,서울특별시 성동구 성수동1가,서울특별시,성동구,성수동1가,N,N,N,성일여관,N,,,,,,,0.0
19861231,N,11000000015891,N,서울특별시 중구 황학동,서울특별시,중구,황학동,N,N,N,N원룸고시텔(구.신현대독서실)(ABP건물),N,,,,,,,0.0
19780116,N,11000000016186,N,서울특별시 종로구 낙원동,서울특별시,종로구,낙원동,N,N,N,테크노모텔(구.문화여관),N,,,,,,,0.0
19780331,N,11000000016379,N,서울특별시 종로구 익선동,서울특별시,종로구,익선동,N,N,N,애플백패커스(구.대구장여관),N,,,,,,,0.0
19780529,N,11000000016489,Y,서울특별시 용산구 한남동,서울특별시,용산구,한남동,Y,N,N,그랜드하얏트호텔(서울미라마유한회사),N,,,,,,,0.0
19780418,N,11000000016502,N,서울특별시 종로구 효제동,서울특별시,종로구,효제동,N,N,N,와모텔 (구.모텔 얌),N,,,,,,,0.0
19780501,N,11000000016605,N,서울특별시 종로구 숭인동,서울특별시,종로구,숭인동,N,N,N,순금장여관(순금장여관),N,,,,,,,0.0
19780601,N,11000000016721,N,서울특별시 중구 오장동,서울특별시,중구,오장동,N,N,N,서린장여관,N,,,,,,,0.0
19781211,N,11000000017084,N,서울특별시 서초구 반포동,서울특별시,서초구,반포동,N,N,N,서초빌딩(코코레지던스 강남점),N,,,,,,,0.0
19780809,N,11000000017109,N,서울특별시 영등포구 당산동1가,서울특별시,영등포구,당산동1가,N,N,N,당산여인숙,N,,,,,,,0.0
19780901,N,11000000017189,N,서울특별시 마포구 노고산동,서울특별시,마포구,노고산동,N,N,N,연남서서갈비(뉴타운모텔),N,,,,,,,0.0
19781001,N,11000000017404,N,서울특별시 마포구 노고산동,서울특별시,마포구,노고산동,N,N,N,초컬랫트리(구.프린스여관),N,,,,,,,0.0
19781101,N,11000000017519,N,서울특별시 중구 인현동2가,서울특별시,중구,인현동2가,N,N,N,어번레지던스고시원,N,,,,,,,0.0
19790901,N,11000000018744,N,서울특별시 영등포구 당산동6가,서울특별시,영등포구,당산동6가,N,N,N,강남모텔건물,N,,,,,,,0.0
19791001,N,11000000018936,N,서울특별시 영등포구 신길동,서울특별시,영등포구,신길동,N,N,N,송원장여관(테마모텔),N,,,,,,,0.0
19791018,N,11000000019266,N,서울특별시 강남구 삼성동,서울특별시,강남구,삼성동,N,N,N,호텔클릭(구.호텔마레),N,,,,,,,0.0
19810908,N,11000000022865,N,서울특별시 서초구 방배동,서울특별시,서초구,방배동,N,N,N,오슬로모텔(구.청아장),N,,,,,,,0.0
19800901,N,11000000023364,N,서울특별시 영등포구 당산동1가,서울특별시,영등포구,당산동1가,N,N,N,영모텔(구.금장여관,N,,,,,,,0.0
19801001,N,11000000023622,N,서울특별시 강서구 화곡동,서울특별시,강서구,화곡동,N,N,N,화곡동904-2건물(구.지성여관),N,,,,,,,0.0
19801201,N,11000000024511,N,서울특별시 영등포구 당산동2가,서울특별시,영등포구,당산동2가,N,N,N,영포장여관,N,,,,,,,0.0
19801201,N,11000000024566,N,서울특별시 중구 충무로4가,서울특별시,중구,충무로4가,N,N,N,CF모텔(충무로점),N,,,,,,,0.0
19811118,N,11000000025198,N,서울특별시 마포구 합정동,서울특별시,마포구,합정동,N,N,N,서원장건물,N,,,,,,,0.0
19810601,N,11000000025283,N,서울특별시 중구 충무로4가,서울특별시,중구,충무로4가,N,N,N,충무모텔(충무빌딩),N,,,,,,,0.0
19811024,N,11000000025880,N,서울특별시 서초구 내곡동,서울특별시,서초구,내곡동,N,N,N,헌릉관리소,N,,,,,,,0.0
19811101,N,11000000025915,N,서울특별시 서초구 잠원동,서울특별시,서초구,잠원동,N,N,N,신사장(구.신사여관),N,,,,,,,0.0
19890503,N,11000000026260,Y,서울특별시 중구 소공동,서울특별시,중구,소공동,Y,N,N,롯데호텔신관(롯데백화점 포함),N,,,,,,,0.0
19810210,N,11000000026261,Y,서울특별시 중구 소공동,서울특별시,중구,소공동,Y,N,N,롯데호텔본관(호텔관리),N,,,,,,,0.0
19820320,N,11000000026634,N,서울특별시 종로구 명륜4가,서울특별시,종로구,명륜4가,N,N,N,쉐라돈호텔(구.삼성여관),N,,,,,,,0.0
19830309,N,11000000027152,N,서울특별시 강남구 신사동,서울특별시,강남구,신사동,Y,N,N,라카사호텔,N,,,,,,,0.0
19811217,N,11000000028463,N,서울특별시 용산구 동자동,서울특별시,용산구,동자동,N,N,N,금주빌딩(k그랜드호텔),N,,,,,,,0.0
19830216,N,11000000028785,N,서울특별시 종로구 종로5가,서울특별시,종로구,종로5가,N,N,N,TRAVEL MONSTER(구.호텔통),N,,,,,,,0.0
19830323,N,11000000028961,N,서울특별시 성동구 성수동2가,서울특별시,성동구,성수동2가,N,N,N,빅토리아(구.이화장),N,,,,,,,0.0
19830601,N,11000000029597,N,서울특별시 서초구 서초동,서울특별시,서초구,서초동,N,N,N,서초동1647-15건물(리빙케슬),N,,,,,,,0.0
19820727,N,11000000030299,N,서울특별시 종로구 낙원동,서울특별시,종로구,낙원동,N,N,N,"종로비즈(구,에머럴드모텔)",N,,,,,,,0.0
19960408,N,11000000031791,N,서울특별시 영등포구 영등포동6가,서울특별시,영등포구,영등포동6가,N,N,N,영등포동6가107건물,N,,,,,,,0.0
19831213,N,11000000031847,N,서울특별시 성동구 송정동,서울특별시,성동구,송정동,N,N,N,호텔쁠랑(구.힐튼장모텔),N,,,,,,,0.0
19840114,N,11000000032087,N,서울특별시 마포구 서교동,서울특별시,마포구,서교동,N,N,N,(건물폐쇄)호텔야자홍대점,N,,,,,,,0.0
19840402,N,11000000032833,N,서울특별시 영등포구 영등포동5가,서울특별시,영등포구,영등포동5가,N,N,N,영등포동5가41-14건물(재개발로 인한 공가),N,,,,,,,0.0
19701201,N,11000000034090,N,서울특별시 종로구 관훈동,서울특별시,종로구,관훈동,N,N,N,관훈동7건물,N,,,,,,,0.0
19840901,N,11000000034242,N,서울특별시 중구 을지로3가,서울특별시,중구,을지로3가,N,N,N,꿈에그린(구.정모텔),N,,,,,,,0.0
19841201,N,11000000035375,N,서울특별시 중구 오장동,서울특별시,중구,오장동,N,N,Y,"다인빌딩(구,영남빌딩)",Y,,,,,,,0.0
19850801,N,11000000037196,N,서울특별시 종로구 낙원동,서울특별시,종로구,낙원동,N,N,N,세느장여관,N,,,,,,,0.0
19850902,N,11000000037528,N,서울특별시 용산구 갈월동,서울특별시,용산구,갈월동,N,N,N,(폐업)가야라트리호텔(가야관광호텔),N,,,,,,,0.0
19851201,N,11000000038520,N,서울특별시 중구 광희동1가,서울특별시,중구,광희동1가,N,N,N,구미장여관,N,,,,,,,0.0
19860311,N,11000000038974,N,서울특별시 영등포구 영등포동3가,서울특별시,영등포구,영등포동3가,N,N,N,샵모텔(구.금강장여관),N,,,,,,,0.0
19860801,N,11000000040085,N,서울특별시 중구 무학동,서울특별시,중구,무학동,N,N,N,신당동29건물,N,,,,,,,0.0
19860822,N,11000000040266,N,서울특별시 송파구 잠실동,서울특별시,송파구,잠실동,N,N,N,NU모텔,N,,,,,,,0.0
19870320,N,11000000042224,N,서울특별시 중구 광희동1가,서울특별시,중구,광희동1가,N,N,N,방성빌딩,N,,,,,,,0.0
19871001,N,11000000044170,N,서울특별시 종로구 숭인동,서울특별시,종로구,숭인동,N,N,N,골든파크장여관(골든파크장),N,,,,,,,0.0
19871001,N,11000000044179,N,서울특별시 중구 오장동,서울특별시,중구,오장동,N,N,N,동호로 343-1 건물,N,,,,,,,0.0
19871226,N,11000000045296,N,서울특별시 종로구 낙원동,서울특별시,종로구,낙원동,N,N,N,녹은빌딩(구.샤이어인모텔),N,,,,,,,0.0
19871226,N,11000000045501,N,서울특별시 강남구 논현동,서울특별시,강남구,논현동,N,N,N,미래(구.모투호텔),N,,,,,,,0.0
19880624,N,11000000047163,N,서울특별시 마포구 노고산동,서울특별시,마포구,노고산동,N,N,N,"노고산동109-6건물(호텔폐업,건물폐쇄)",N,,,,,,,0.0
19880922,N,11000000048625,N,서울특별시 종로구 효제동,서울특별시,종로구,효제동,N,N,N,송림정건물,N,,,,,,,0.0
19881001,N,11000000049111,N,서울특별시 영등포구 신길동,서울특별시,영등포구,신길동,N,N,N,신길장여관,N,,,,,,,0.0
19881210,N,11000000050079,N,서울특별시 마포구 노고산동,서울특별시,마포구,노고산동,N,N,N,아이다호텔(구.보그(VOGUE)호텔),N,,,,,,,0.0
19890201,N,11000000050918,N,서울특별시 종로구 익선동,서울특별시,종로구,익선동,N,N,N,낙원장(구.그린필드모텔),N,,,,,,,0.0
19890301,N,11000000051186,N,서울특별시 강서구 화곡동,서울특별시,강서구,화곡동,N,N,N,문화오피스텔(리더스모텔),N,,,,,,,0.0
19891219,N,11000000054445,N,서울특별시 마포구 노고산동,서울특별시,마포구,노고산동,N,N,N,오빠호스텔(구. 얌모텔),N,,,,,,,0.0
19891127,N,11000000054591,N,서울특별시 종로구 운니동,서울특별시,종로구,운니동,N,N,N,쿠즈(대화장)모텔,N,,,,,,,0.0
19891103,N,11000000054641,Y,서울특별시 강남구 삼성동,서울특별시,강남구,삼성동,Y,N,N,"파르나스타워,그랜드인터콘티넨탈호텔(파르나스업무동",N,,,,,,,0.0
19891109,N,11000000055122,N,서울특별시 마포구 노고산동,서울특별시,마포구,노고산동,N,N,N,리치호텔(구.스카이모텔),N,,,,,,,0.0
19891201,N,11000000055355,N,서울특별시 중구 충무로2가,서울특별시,중구,충무로2가,N,N,N,비엠에스건물(자탐 신설예정),N,,,,,,,0.0
19900101,N,11000000056204,N,서울특별시 성동구 하왕십리동,서울특별시,성동구,하왕십리동,N,N,N,현대여관(구.팰리스여관),N,,,,,,,0.0
19901201,N,11000000061901,N,서울특별시 중구 남산동2가,서울특별시,중구,남산동2가,N,N,N,자자백팩커스(한도빌딩),Y,,,,,,,0.0
19910111,N,11000000062724,N,서울특별시 서초구 서초동,서울특별시,서초구,서초동,N,N,N,서현빌딩(구.베스텔),N,,,,,,,0.0
19910529,N,11000000063027,N,서울특별시 송파구 잠실동,서울특별시,송파구,잠실동,Y,N,N,호텔라몬,N,,,,,,,0.0
19920313,N,11000000069365,N,서울특별시 영등포구 신길동,서울특별시,영등포구,신길동,N,N,N,성일여인숙 건물,N,,,,,,,0.0
19920811,N,11000000070936,N,서울특별시 종로구 창신동,서울특별시,종로구,창신동,N,N,N,임진빌딩(아침한의원),N,,,,,,,0.0
19930922,N,11000000076794,N,서울특별시 영등포구 영등포동3가,서울특별시,영등포구,영등포동3가,N,N,N,청담장여관,N,,,,,,,0.0
19940305,N,11000000079053,N,서울특별시 성동구 도선동,서울특별시,성동구,도선동,N,N,N,쥬방스모텔,N,,,,,,,0.0
19940816,N,11000000080998,N,서울특별시 종로구 돈의동,서울특별시,종로구,돈의동,N,N,N,지수게스트하우스,N,,,,,,,0.0
19950104,N,11000000082878,N,서울특별시 중구 북창동,서울특별시,중구,북창동,N,N,N,LS빌딩(구.동아빌딩),N,,,,,,,0.0
20081118,N,11000000085679,N,서울특별시 강남구 역삼동,서울특별시,강남구,역삼동,N,N,Y,시티타워빌딩,Y,,,,,,,0.0
19960610,N,11000000087556,N,서울특별시 중구 명동2가,서울특별시,중구,명동2가,N,N,N,삼존빌딩,Y,,,,,,,0.0
19960820,N,11000000088084,Y,서울특별시 중구 을지로6가,서울특별시,중구,을지로6가,Y,N,N,현대시티아울렛(구.동대문케레스타),N,,,,,,,0.0
19961106,N,11000000088821,N,서울특별시 강서구 화곡동,서울특별시,강서구,화곡동,N,N,N,[유예]와이키키 모텔,N,,,,,,,0.0
19970814,N,11000000091959,N,서울특별시 강서구 화곡동,서울특별시,강서구,화곡동,N,N,N,초콜렛호텔,N,,,,,,,0.0
19971219,N,11000000092703,N,서울특별시 강서구 화곡동,서울특별시,강서구,화곡동,N,N,N,로데오(구.로데오모텔),N,,,,,,,0.0
19980101,N,11000000092833,N,서울특별시 종로구 숭인동,서울특별시,종로구,숭인동,N,N,N,신흥여관(팬더호스텔),N,,,,,,,0.0
19980101,N,11000000093117,N,서울특별시 중구 광희동1가,서울특별시,중구,광희동1가,N,N,N,광희동1가 111-2건물,N,,,,,,,0.0
19980101,N,11000000093145,N,서울특별시 중구 을지로7가,서울특별시,중구,을지로7가,N,N,N,퇴계로63길 22 건물,N,,,,,,,0.0
19990727,N,11000000096683,N,서울특별시 중구 을지로3가,서울특별시,중구,을지로3가,Y,N,N,일주빌딩(스타즈 을지로 호텔),N,,,,,,,0.0
19990914,N,11000000096927,Y,서울특별시 영등포구 여의도동,서울특별시,영등포구,여의도동,Y,N,N,"여의도 라포르테블랑(더코노셔호텔, 호텔 더 디자이너",N,,,,,,,0.0
20000401,N,11000000099001,N,서울특별시 중구 필동1가,서울특별시,중구,필동1가,N,N,N,서울특별시 중구 필동1가 46-3,N,,,,,,,0.0
20000612,N,11000000099324,N,서울특별시 마포구 노고산동,서울특별시,마포구,노고산동,N,N,N,스카이모텔(건물미사용 자체점검 연기),N,,,,,,,0.0
20001113,N,11000000100502,N,서울특별시 송파구 방이동,서울특별시,송파구,방이동,N,N,N,라움호텔(구.HOTEL 2.4),N,,,,,,,0.0
20001201,N,11000000101003,N,서울특별시 중구 남대문로5가,서울특별시,중구,남대문로5가,N,N,N,남대문로5가 615건물,N,,,,,,,0.0
20001201,N,11000000101142,N,서울특별시 중구 남대문로5가,서울특별시,중구,남대문로5가,N,N,N,남대문로5가 149 건물,N,,,,,,,0.0
20010227,N,11000000102066,N,서울특별시 종로구 돈의동,서울특별시,종로구,돈의동,N,N,N,"T모텔(구,하얏트모텔)",N,,,,,,,0.0
20010418,N,11000000102283,N,서울특별시 서초구 서초동,서울특별시,서초구,서초동,N,N,N,덴버모텔(폐업),N,,,,,,,0.0
20010820,N,11000000103367,N,서울특별시 영등포구 문래동4가,서울특별시,영등포구,문래동4가,N,N,N,미도장(해광스텐),N,,,,,,,0.0
20011224,N,11000000104784,N,서울특별시 송파구 방이동,서울특별시,송파구,방이동,N,N,N,HL모텔(구 아모르모텔),N,,,,,,,0.0
20011227,N,11000000104952,N,서울특별시 강남구 역삼동,서울특별시,강남구,역삼동,N,N,N,씨애틀호텔,N,,,,,,,0.0
20020311,N,11000000105665,N,서울특별시 송파구 잠실동,서울특별시,송파구,잠실동,N,N,N,반호텔,N,,,,,,,0.0
20020313,N,11000000106006,Y,서울특별시 강남구 삼성동,서울특별시,강남구,삼성동,Y,N,N,한무컨벤션부속동 오크우드호텔,N,,,,,,,0.0
20021001,N,11000000108454,N,서울특별시 강서구 화곡동,서울특별시,강서구,화곡동,N,N,N,화곡동904-1건물,N,,,,,,,0.0
20021228,N,11000000110225,N,서울특별시 영등포구 영등포동3가,서울특별시,영등포구,영등포동3가,N,N,N,달동네모텔(구.퀸모텔),N,,,,,,,0.0
20030128,N,11000000110875,N,서울특별시 종로구 원남동,서울특별시,종로구,원남동,N,N,N,원남동226-1건물,N,,,,,,,0.0
20030305,N,11000000111075,N,서울특별시 강남구 신사동,서울특별시,강남구,신사동,N,N,N,까사미아(호텔라까사),N,,,,,,,0.0
20030428,N,11000000111500,N,서울특별시 송파구 방이동,서울특별시,송파구,방이동,N,N,N,라운지호텔(구.첼로모텔),N,,,,,,,0.0
19811222,N,11000000113041,N,서울특별시 종로구 낙원동,서울특별시,종로구,낙원동,N,N,N,누누호텔 B동,N,,,,,,,0.0
20030723,N,11000000113308,N,서울특별시 중구 수표동,서울특별시,중구,수표동,N,N,N,수표동 35-16 건물,N,,,,,,,0.0
20031001,N,11000000114300,N,서울특별시 영등포구 영등포동3가,서울특별시,영등포구,영등포동3가,N,N,N,필파크장,N,,,,,,,0.0
20040510,N,11000000117656,N,서울특별시 서초구 서초동,서울특별시,서초구,서초동,N,N,N,유승빌딩(교대기숙학사),N,,,,,,,0.0
20040805,N,11000000118545,N,서울특별시 종로구 낙원동,서울특별시,종로구,낙원동,N,N,N,낙원동숙박시설,N,,,,,,,0.0
20050322,N,11000000121801,Y,서울특별시 종로구 익선동,서울특별시,종로구,익선동,Y,N,N,익선동 33-7 건물(MJ호텔),N,,,,,,,0.0
20050530,N,11000000122225,N,서울특별시 마포구 노고산동,서울특별시,마포구,노고산동,N,N,N,ATNOON호텔(구.IMT호텔),N,,,,,,,0.0
20050812,N,11000000123059,N,서울특별시 영등포구 영등포동1가,서울특별시,영등포구,영등포동1가,Y,N,N,라이프스타일호텔-아이동,N,,,,,,,0.0
20050812,N,11000000123060,Y,서울특별시 영등포구 영등포동1가,서울특별시,영등포구,영등포동1가,Y,N,N,라이프스타일호텔-에프동,N,,,,,,,0.0
20051110,N,11000000123902,N,서울특별시 중구 초동,서울특별시,중구,초동,N,N,N,초동 70-8 건물,N,,,,,,,0.0
20051207,N,11000000124183,N,서울특별시 종로구 운니동,서울특별시,종로구,운니동,N,N,N,베니키아 노블호텔,N,,,,,,,0.0
20060203,N,11000000124700,Y,서울특별시 중구 을지로7가,서울특별시,중구,을지로7가,Y,N,N,APM플레이스(라모도쇼핑몰센터),N,,,,,,,0.0
20060428,N,11000000125097,N,서울특별시 강남구 대치동,서울특별시,강남구,대치동,N,N,Y,EZD빌딩,Y,,,,,,,0.0
20070102,N,11000000127149,N,서울특별시 송파구 잠실동,서울특별시,송파구,잠실동,N,N,N,노블스테이호텔 구)테레즈호텔,N,,,,,,,0.0
20081128,N,11000000135330,N,서울특별시 성동구 성수동2가,서울특별시,성동구,성수동2가,N,N,N,서울지방경찰청 74기동대(구.기마대청사),N,,,,,,,0.0
19631014,N,11000000135817,N,서울특별시 중구 충무로3가,서울특별시,중구,충무로3가,N,N,Y,영한빌딩 제1별관,Y,,,,,,,0.0
20090217,N,11000000136697,Y,서울특별시 중구 충무로1가,서울특별시,중구,충무로1가,Y,N,N,CM브라이트빌딩(구.C&M빌딩),N,,,,,,,0.0
20090318,N,11000000137130,Y,서울특별시 영등포구 신길동,서울특별시,영등포구,신길동,Y,N,N,스테이엔(구.비상고시원),N,,,,,,,0.0
20090901,N,11000000138696,N,서울특별시 서초구 방배동,서울특별시,서초구,방배동,N,N,N,준솔빌딩(홈스테이드),N,,,,,,,0.0
20090923,N,11000000139053,N,서울특별시 영등포구 당산동4가,서울특별시,영등포구,당산동4가,N,N,Y,영보고시원,Y,,,,,,,0.0
20091224,N,11000000139801,N,서울특별시 중구 황학동,서울특별시,중구,황학동,N,N,N,유니콘빌딩(구. 선광빌딩),N,,,,,,,0.0
20091231,N,11000000139851,N,서울특별시 종로구 권농동,서울특별시,종로구,권농동,N,N,N,권농동134-1건물,N,,,,,,,0.0
20101223,N,11000000143246,Y,서울특별시 영등포구 당산동4가,서울특별시,영등포구,당산동4가,Y,N,N,라프하우스3(구.프로미스고시원),N,,,,,,,0.0
20110118,N,11000000143329,N,서울특별시 용산구 이태원동,서울특별시,용산구,이태원동,N,N,N,이태원동66-2건물,N,,,,,,,0.0
20101209,N,11000000143342,N,서울특별시 중구 충무로2가,서울특별시,중구,충무로2가,Y,N,Y,삼호빌딩(구.J&S빌딩),Y,,,,,,,0.0
20101217,N,11000000143375,Y,서울특별시 영등포구 양평동6가,서울특별시,영등포구,양평동6가,Y,N,N,월드빌딩-고시원,N,,,,,,,0.0
20110113,N,11000000143796,N,서울특별시 중구 필동3가,서울특별시,중구,필동3가,N,N,N,WH고시원,N,,,,,,,0.0
20110304,N,11000000143889,N,서울특별시 영등포구 당산동,서울특별시,영등포구,당산동,Y,N,N,나루빌고시원,N,,,,,,,0.0
20110406,N,11000000144333,N,서울특별시 영등포구 당산동3가,서울특별시,영등포구,당산동3가,N,N,Y,나라고시원,Y,,,,,,,0.0
20110302,N,11000000144371,Y,서울특별시 영등포구 당산동,서울특별시,영등포구,당산동,Y,N,N,블루밍고시원,N,,,,,,,0.0
20120224,N,11000000149098,N,서울특별시 영등포구 양평동3가,서울특별시,영등포구,양평동3가,N,N,Y,호텔아로조1,Y,,,,,,,0.0
20120224,N,11000000149105,N,서울특별시 영등포구 양평동3가,서울특별시,영등포구,양평동3가,Y,N,N,호텔아로조2,N,,,,,,,0.0
20120316,N,11000000149543,N,서울특별시 영등포구 문래동5가,서울특별시,영등포구,문래동5가,N,N,Y,CSVILL건물,Y,,,,,,,0.0
20120314,N,11000000149565,N,서울특별시 영등포구 도림동,서울특별시,영등포구,도림동,N,N,Y,파서블오피스,Y,,,,,,,0.0
20120529,N,11000000150286,N,서울특별시 성동구 도선동,서울특별시,성동구,도선동,N,N,Y,"셉스([구.세림빌딩,셉스고시원]",Y,,,,,,,0.0
