구,동,숙소명,경도,위도,fire_count_150m,x_5181,y_5181,승인연도,소방위험도_점수,주변건물수,집중도,단속위험도,구조노후도,도로폭위험도,최근접_소화용수_거리등급,총층수,연면적,최종_화재위험점수,cluster_k2,lisa_I,lisa_p,lisa_q,lisa_significant,lisa_type
마포구,창전동,레드판다하우스,126.9305026,37.55143681,1,193858.8790360409,450215.2374894497,1990,0.1457,5,60.0,0.0512932943875505,0.42,0.7,2,3,4.406719247264253,38.58431098175002,0,0.9339920839883746,0.001,3,True,Low-Low
마포구,합정동,몽키하우스,126.91516738,37.54610257,2,192503.2515741724,449624.3132289347,1995,0.2056,37,94.6,3.293187857832752,0.1422,1.0,1,5,4.564348191467836,41.92300679596704,1,0.36359161330719014,0.12,3,False,Not significant
마포구,서교동,샬루스테이,126.91743574,37.54846762,19,192703.9395003309,449886.6268467493,2002,0.1266,20,90.0,1.9158822613414044,0.1322,1.0,1,5,4.276666119016055,36.100531463762536,1,6.512450492181441,0.001,1,True,High-High
마포구,상암동,PNP House,126.89680223,37.57282212,0,190883.5594403238,452591.4909550968,2008,0.2685,0,0.0,0.0,0.1237,0.08,2,3,4.406719247264253,18.93690838573172,0,1.2989475684148002,0.001,3,True,Low-Low
마포구,서교동,지니 스테이,126.92844746,37.55222641,2,193677.3437650715,450303.0098797036,1999,0.2252,11,90.9,0.959775843813894,0.4042,0.7,1,3,3.9318256327243257,37.430993332194106,1,0.4689711348158815,0.048,3,True,Low-Low
마포구,성산동,Onul,126.90550576,37.56028967,10,191651.0265937224,451199.7264381954,2022,0.5334,29,79.3,1.4702663469333166,0.1036,0.7,0,5,3.610917912644224,28.174389018776363,1,0.22790557527438265,0.244,1,False,Not significant
마포구,서교동,Saymi stay,126.91160392,37.55552726,6,192189.3283422318,450670.63109309966,1996,0.2984,22,90.9,0.3884867715737465,0.4095,0.85,2,3,3.713572066704308,45.51918286198532,1,-0.018071047007896114,0.26,4,False,Not significant
마포구,서교동,Bari stay,126.91057858,37.55510514,6,192098.68478194525,450623.8664824908,1995,0.3044,16,81.2,1.2069985252424729,0.1422,0.04,0,4,3.555348061489413,16.065065100083203,0,-0.004785905101336291,0.457,4,False,Not significant
마포구,성산동,Dear You Stay,126.91441936,37.56196252,1,192438.7507928824,451384.63864436105,1995,0.5908,4,100.0,0.1796934343876851,0.4113,0.12,2,4,3.6375861597263857,38.16739711590955,0,0.9675874415551686,0.001,3,True,Low-Low
마포구,합정동,YG Stay House,126.9051248,37.54640733,0,191615.8120821812,449658.9860652154,2024,0.4613,0,0.0,0.0,0.1011,1.0,2,5,3.4011973816621555,32.89788521151362,0,1.3397934031712153,0.001,3,True,Low-Low
마포구,서교동,오크하우스,126.91663017,37.54876241,18,192632.7816768441,449919.4078158345,2003,0.1022,21,100.0,2.100679066923902,0.1308,0.45,1,6,4.61512051684126,29.50243577074728,1,6.114890059224958,0.001,1,True,High-High
마포구,서교동,굿데이하우스,126.91752875,37.54600767,2,192711.91913963173,449613.5948089837,2005,0.2252,11,63.6,2.472626165156488,0.1279,0.55,0,5,4.219507705176107,23.932935507722416,0,0.38993649368436295,0.101,3,False,Not significant
마포구,성산동,블루스프링 하우스,126.90956728,37.56385593,3,192010.26032038432,451595.1863407255,2022,0.4275,15,93.3,0.6488743568819572,0.1036,0.7,1,9,4.543294782270004,31.95305628785074,1,0.053487713498054465,0.424,3,False,Not significant
마포구,동교동,파크뷰 스테이,126.92858714,37.55374108,10,193689.8141340894,450471.1107752026,2019,0.2744,16,81.2,0.6664038555844344,0.1079,0.35,1,6,4.605170185988092,24.55568161746297,0,0.607812820951944,0.066,1,False,Not significant
마포구,도화동,페이보 마포,126.94729916,37.5366893,4,195342.1857026924,448577.47798966645,2001,0.251,5,40.0,1.1137870866873447,0.1337,0.35,2,2,3.9889840465642745,28.192924526188257,0,0.13977283181919425,0.149,3,False,Not significant
마포구,성산동,베이스캠프 하우스,126.9089216,37.56114282,4,191952.9226058561,451294.1180953971,2025,0.5363,20,95.0,0.4107007221621094,0.1,0.85,0,4,3.80666248977032,28.464606230772915,1,0.11608497982333336,0.184,3,False,Not significant
마포구,도화동,두오방즈,126.9530943,37.53821585,1,195854.4572592725,448746.6350902747,1997,0.3441,1,100.0,0.0271509890659508,0.4077,0.45,2,5,3.713572066704308,39.27965350388669,0,0.7324199385876102,0.011,3,True,Low-Low
마포구,합정동,스테이 로뎀 (안),126.91257835,37.54405815,1,192274.24523032425,449397.6168946288,2002,0.3318,2,50.0,2.882403588246988,0.1322,0.18,2,5,4.343805421853684,31.8733479310779,0,0.8332060112879923,0.005,3,True,Low-Low
마포구,서교동,스테이 시오,126.9278376,37.55274182,5,193623.4981063821,450360.25542210776,2007,0.2597,24,95.8,0.2838870014832293,0.1251,0.85,0,4,4.189654742026425,25.98212546850157,1,0.022054179794204466,0.36,3,False,Not significant
마포구,합정동,하우스 제이제이,126.90773081,37.54973871,4,191846.4699390577,450028.5000016592,1997,0.3044,25,92.0,3.704823104511072,0.4077,0.25,1,4,3.951243718581428,39.54603164342277,1,0.11608497982333336,0.185,3,False,Not significant
마포구,연남동,소소연남,126.91660272,37.56120277,6,192631.58095609167,451300.14192631165,2016,0.5538,18,83.3,0.1546189542446188,0.1122,0.7,1,4,4.574710978503383,31.88777427254613,1,0.027098435474407278,0.177,1,False,Not significant
마포구,서교동,오아시스 홍대,126.92551464,37.55278449,3,193418.2376080333,450365.1513870901,1995,0.341,17,82.4,0.245122458032985,0.4113,1.0,2,4,4.812184355372417,47.767198588536246,1,0.18714853581091606,0.185,3,False,Not significant
마포구,연남동,연남 베통부르트2,126.92226763,37.56263081,2,193132.22521921943,451458.2085260204,2017,0.6729,8,100.0,0.4700036292457356,0.1108,0.7,1,6,4.51085950651685,34.760440864132775,1,0.5480057759474001,0.023,3,True,Low-Low
마포구,창전동,시크릿 온 하우스,126.92805072,37.55016429,0,193642.1111310884,450074.1660133169,2004,0.2002,4,50.0,0.1910552367627092,0.1293,0.7,2,5,3.8501476017100575,30.74158148572487,0,1.2581017336583846,0.001,3,True,Low-Low
마포구,서교동,Check in H,126.92848403,37.55318919,5,193680.65652328383,450409.8644976487,2024,0.2568,26,88.5,0.1670540846631661,0.1011,0.85,1,3,4.584967478670572,30.851980888173525,1,0.012867282177585983,0.426,3,False,Not significant
마포구,동교동,한인빌리지,126.92837545,37.5546881,11,193671.18885778767,450576.2329385464,1994,0.3196,28,96.4,0.5108256237659907,0.413,1.0,0,3,3.80666248977032,36.9791244392876,1,1.05828841809872,0.02,1,True,High-High
마포구,서교동,코지데이즈,126.92773734,37.55253459,3,193614.6211287176,450337.2621736733,1997,0.2568,26,100.0,0.2569104137850272,0.1394,1.0,1,7,4.060443010546419,34.70694106237185,1,0.14895972943581273,0.244,3,False,Not significant
마포구,동교동,화이트그린 게스트하우스,126.93026684,37.55394319,11,193838.25250921247,450493.4311473344,1997,0.2452,14,78.6,0.3443774161283262,0.1394,1.0,2,4,4.290459441148391,38.85184166132652,1,1.4084731470634824,0.006,1,True,High-High
마포구,공덕동,Angela stay,126.95940588,37.54589156,1,196412.6447972601,449598.286013621,1995,0.2056,24,79.2,1.70810943994113,0.4113,0.45,1,4,3.8918202981106265,35.44313361653333,1,0.9003967264215805,0.003,3,True,Low-Low
마포구,상수동,Anne stay,126.92161464,37.54358569,0,193072.76997660505,449344.4754396144,2019,0.4182,0,0.0,0.3364722366212129,0.1079,0.18,2,5,3.4339872044851463,21.914700777434216,0,1.3806392379276307,0.001,3,True,Low-Low
마포구,망원동,MANGWON ATELIER,126.90493013,37.55443326,10,191599.5097714342,450549.7855731044,1998,0.4735,34,97.1,0.5696258815305231,0.138,1.0,2,5,4.07753744390572,44.17360064439952,1,0.5128360095325538,0.079,1,False,Not significant
마포구,창전동,선자하우스 1F,126.93083311,37.55146431,1,193888.0867216865,450218.2681209359,1995,0.1384,3,66.7,0.1466034741918754,0.4113,0.7,2,4,3.951243718581428,38.58513072822782,0,0.8668013688547865,0.003,3,True,Low-Low
마포구,연남동,스테이 정하집,126.9167259,37.56324035,2,192642.6646824509,451526.2796933953,1995,0.65,29,96.6,0.2251088319991636,0.4113,0.85,0,4,3.9889840465642745,38.32449769759218,1,0.5743506563245729,0.017,3,True,Low-Low
마포구,성산동,제이선 하우스,126.91030472,37.55665905,3,192074.650958262,450796.3550944389,2008,0.378,22,100.0,0.8274164898333746,0.1237,0.7,0,4,3.871201010907891,26.577130473711204,1,0.09167651987315778,0.343,3,False,Not significant
마포구,합정동,리버사이드 스테이,126.90330774,37.54766936,1,191455.3812316089,449799.219793777,2021,0.5097,0,0.0,0.0,0.2353,1.0,2,6,4.442651256490317,37.77304496823567,0,0.8668013688547864,0.004,3,True,Low-Low
마포구,서교동,글로리 데이즈,126.9166466,37.54659986,4,192634.02076732248,449679.3895035281,2002,0.1894,27,100.0,1.2727636352020375,0.1322,1.0,1,5,4.0943445622221,36.19378944295592,1,0.1516167578171247,0.136,3,False,Not significant
마포구,창전동,수 하우스,126.92735013,37.5498158,0,193580.1727140404,450035.53541545407,2002,0.2223,3,0.0,1.425008873300581,0.1322,0.7,2,5,3.784189633918261,30.479613567848567,0,1.2581017336583846,0.001,3,True,Low-Low
마포구,대흥동,Andy's homestay,126.93953034,37.54175014,2,194655.92171480472,449139.5825972742,1996,0.2337,26,96.2,0.8070914399091631,0.4095,1.0,0,4,3.7612001156935615,36.44781236780744,1,0.44262625443870873,0.066,3,False,Not significant
마포구,상암동,영 스테이,126.89389695,37.57642101,8,190627.3594115057,452991.2121721957,2007,0.4735,20,75.0,0.8124651359344124,0.1251,0.12,1,5,4.624972813284271,24.29106047907069,0,-0.0823793303242255,0.342,4,False,Not significant
마포구,노고산동,Home Sweet Home,126.93892851,37.55281226,3,194603.5317903787,450367.3789259099,2003,0.2774,7,14.3,1.0593915755148284,0.1308,1.0,2,3,3.58351893845611,35.43703071417324,0,0.4735645836241909,0.004,3,True,Low-Low
마포구,동교동,온하루 게스트 하우스,126.92095537,37.55664652,7,193015.7264386401,450794.1197243238,2003,0.3842,19,89.5,0.6106709587357068,0.1308,0.7,2,5,4.584967478670572,37.94174376871363,1,0.1406744455629814,0.108,1,False,Not significant
마포구,망원동,웜업 에이프릴 게스트하우스,126.90079061,37.55723561,5,191234.06488530137,450861.19114583,1996,0.6753,15,86.7,0.5248118657407306,0.4095,0.7,1,4,4.454347296253507,42.199637446468216,1,0.008273833369276742,0.466,3,False,Not significant
마포구,서교동,유락,126.92168327,37.5503917,23,193079.4643201581,450099.85547595954,2011,0.2394,20,95.0,2.0969638923720386,0.1194,1.0,1,5,4.110873864173311,37.79649447321521,1,11.357391476546512,0.001,1,True,High-High
마포구,상수동,Hongdae Han River,126.92486549,37.54234465,0,193359.9506651768,449206.5005152766,2017,0.4886,0,0.0,0.0,0.2417,0.18,2,6,4.836281906951478,26.47269232223576,0,1.3397934031712153,0.001,3,True,Low-Low
마포구,창전동,휴고 하우스,126.92906524,37.55154622,0,193731.8762128852,450227.4755563607,1966,0.1894,0,0.0,0.0,0.4623,0.7,2,3,3.80666248977032,35.29053728181324,0,1.2172558989019697,0.001,3,True,Low-Low
마포구,서교동,Hongdae Uncle Guesthouse,126.91728535,37.55116063,9,192690.91276843712,450185.53033656126,1992,0.0959,10,80.0,0.9061383604101372,0.5515,0.85,0,4,3.713572066704308,34.8316860636814,1,0.639471758091741,0.022,1,True,High-High
마포구,서교동,사랑이네,126.91576053,37.54749813,5,192555.8076573209,449779.15644202,2001,0.1433,5,40.0,0.2724146003209925,0.1337,0.85,2,4,4.574710978503383,32.283301032660404,0,0.04961487264405992,0.166,3,False,Not significant
마포구,연남동,케이글로벌,126.91894122,37.56157876,7,192838.2310103984,451341.6916254272,1991,0.588,25,76.0,0.9024245473424282,0.4183,0.35,1,3,4.143134726391533,36.86767025167864,1,0.1109519288501819,0.137,1,False,Not significant
마포구,연남동,앨리스하우스,126.92073449,37.55859933,3,192996.3925597749,451010.8749283784,1971,0.4674,14,78.6,1.3605561200833702,0.4535,0.7,0,2,4.382026634673881,36.194414898036165,1,0.18714853581091606,0.185,3,False,Not significant
마포구,서교동,스테이유영,126.92158755,37.5498263,19,193070.9535855576,450037.109907014,1990,0.2365,21,95.2,1.391332155149848,0.42,0.85,1,3,3.970291913552122,41.90503158865295,1,8.450715129109193,0.001,1,True,High-High
마포구,합정동,CHOI & HAUS,126.9083444,37.54636516,3,191900.3258921521,449654.02346656594,1978,0.3441,0,0.0,0.1335313926245226,0.4412,0.18,2,3,4.248495242049359,29.93230604206959,0,0.26352614856112266,0.121,3,False,Not significant
마포구,연남동,스윗스토리,126.92386957,37.56008275,12,193273.53003724373,451175.28803392686,1993,0.5991,15,100.0,1.7657408412557287,0.5496,0.18,0,6,4.07753744390572,35.44638671162215,1,2.086370565469828,0.002,1,True,High-High
마포구,동교동,메이플라워,126.92411012,37.55624657,25,193294.4399654608,450749.5002945337,1990,0.4552,16,100.0,1.0570183913692728,0.42,0.7,1,5,4.174387269895637,41.915344242496886,1,14.912017322241425,0.001,1,True,High-High
마포구,동교동,Haoguesthouse,126.93079688,37.55264313,1,193884.9815808969,450349.10539653385,2020,0.1814,5,60.0,0.3062584580247163,0.1065,0.7,0,4,5.10594547390058,19.75490190476026,0,0.9339920839883746,0.001,3,True,Low-Low
마포구,연남동,참새 나비 고양이,126.92433745,37.55995805,15,193314.85822939943,451161.4144250341,1992,0.6018,20,95.0,2.896183615882688,0.4165,0.7,1,3,4.158883083359672,47.82311559714767,1,4.359823772464732,0.001,1,True,High-High
마포구,연남동,wave하우스,126.92451994,37.55862898,17,193330.8636220812,451013.8904020528,1993,0.5567,22,95.5,0.7094077014317256,0.4148,0.7,1,3,4.330733340286331,42.18686051909548,1,5.455591839487797,0.001,1,True,High-High
마포구,노고산동,ICOS,126.93786517,37.55180929,4,194509.4981500952,450256.1228254567,1916,0.2139,9,33.3,0.5485659517488376,0.9932,0.12,2,1,3.9318256327243257,45.73478030610033,0,0.06870927583161157,0.323,3,False,Not significant
마포구,서교동,헤이마 게스트하우스2,126.92602717,37.5524961,5,193463.501202378,450333.107781557,1992,0.3165,22,86.4,0.3571798669487024,0.4165,1.0,0,3,4.663439094112067,36.26927287237234,1,0.04042797502744142,0.235,3,False,Not significant
마포구,염리동,서울큐브이화,126.94607077,37.55325642,4,195234.672594739,450416.2893457086,1963,0.5392,36,27.8,2.1386304130701665,0.4676,0.55,0,3,4.8283137373023015,34.95781375744157,1,0.045021423835750675,0.378,3,False,Not significant
마포구,연남동,Roof 23,126.92431342,37.55949572,19,193312.6937455369,451110.10296588216,2000,0.5852,30,96.7,1.387113697503293,0.4025,0.85,1,4,3.912023005428146,46.11738719103893,1,6.9001034195669915,0.001,1,True,High-High
마포구,연남동,Plantenor house,126.92536437,37.55866169,16,193405.47719887007,451017.4612449706,1990,0.5624,12,50.0,1.9487165119822711,0.42,0.7,1,3,3.4339872044851463,41.15849141760828,1,4.29916292656645,0.001,1,True,High-High
마포구,연남동,중전 하우스,126.91779311,37.5575546,8,192736.4016396056,450895.1455012232,2010,0.3718,11,100.0,0.0635134057223258,0.1208,1.0,0,2,5.3471075307174685,29.24394843344012,1,0.15783242832353578,0.193,1,False,Not significant
마포구,망원동,럭스리움,126.89980353,37.55544104,4,191146.636219026,450662.1076668845,2017,0.6753,18,100.0,1.4898927617843176,0.2417,0.25,0,3,4.499809670330265,28.837670748294546,1,0.09239712782747249,0.235,3,False,Not significant
마포구,망원동,인 스테이,126.90445734,37.55166977,3,191557.4217265553,450243.113489951,2015,0.449,22,77.3,0.6681904485860778,0.1136,0.85,0,5,4.02535169073515,27.40905272705411,1,0.1489597294358127,0.256,3,False,Not significant
마포구,공덕동,올드타운앳홈,126.96201634,37.54706042,3,196643.3869636,449727.9189525625,1996,0.1735,31,83.9,1.376991968457577,0.4095,1.0,1,4,4.143134726391533,42.71724324654129,1,0.14895972943581273,0.242,3,False,Not significant
마포구,노고산동,오마이갓 슬라이딩,126.93963229,37.55198107,1,194665.6607612443,450275.086608778,1994,0.2774,6,0.0,0.0,0.5478,1.0,2,4,3.332204510175204,42.797844936220685,0,0.9003967264215805,0.002,3,True,Low-Low
마포구,망원동,수지 케이원스테이,126.90518833,37.55713406,5,191622.62699261733,450849.5192643214,2011,0.5422,29,89.7,1.7124011908161425,0.1194,1.0,2,7,4.189654742026425,46.63382131299546,1,0.01746073098589522,0.4,3,False,Not significant
마포구,성산동,홍대복층 하우스,126.91524305,37.55678672,4,192511.00772738832,450810.12003896607,1993,0.3196,22,100.0,0.4133082855691902,0.4148,0.7,1,4,5.10594547390058,39.46082976938168,1,0.11608497982333336,0.185,3,False,Not significant
마포구,합정동,K-Wave 홍대 부띠크,126.91716414,37.54488594,2,192679.5884343217,449489.12465164985,2006,0.2744,0,0.0,0.538996500732687,0.1265,0.25,2,8,4.934473933130692,23.19707320098427,0,0.5743506563245729,0.018,3,True,Low-Low
마포구,성산동,For fly,126.90564157,37.565058,7,191663.5573290992,451728.9430167528,1988,0.2894,14,85.7,0.2372172785258717,0.4236,0.85,1,3,3.49650756146648,38.55451977166239,1,0.031691884282716534,0.338,1,False,Not significant
마포구,성산동,홍대 스카이 하우스,126.91363739,37.55768597,3,192369.22578022807,450910.0552696613,2024,0.3749,26,96.2,0.9411753751900328,0.1011,0.25,1,5,3.295836866004329,25.45514877155295,1,0.18714853581091606,0.185,3,False,Not significant
마포구,합정동,에이치 스테이,126.91544255,37.54351819,1,192527.31068373148,449337.456382674,1991,0.3379,2,0.0,0.0,0.4183,0.18,2,3,4.204692619390966,28.984029172376307,0,0.9339920839883746,0.001,3,True,Low-Low
마포구,연남동,KeKeKe,126.92207637,37.55965822,10,193115.053567888,451128.3000600276,2021,0.5422,18,100.0,1.00831683647729,0.105,0.55,0,5,4.584967478670572,26.71106342268239,1,0.8610843180703184,0.018,1,True,High-High
마포구,서교동,스테이 서교드레곤,126.91291889,37.55121526,8,192305.0756924853,450191.9420599831,2004,0.1198,2,0.0,0.1189047407655835,0.1293,1.0,2,6,4.727387818712341,30.810948746891743,0,0.02056856623910075,0.434,1,False,Not significant
마포구,서교동,dou dou,126.9198101,37.54873272,16,192913.78270910736,449915.8681468683,2003,0.184,30,93.3,2.15481134365398,0.1308,0.85,2,5,4.248495242049359,41.89167723706802,1,4.1488393260114025,0.001,1,True,High-High
마포구,서교동,트랭퀼 해븐 홍대,126.92819217,37.55253691,3,193654.8116846904,450337.4888688275,2004,0.2423,22,100.0,0.7351805622664975,0.1293,1.0,0,2,3.970291913552122,29.10183856667696,1,0.22533734218601936,0.149,3,False,Not significant
마포구,노고산동,멜로우 스테이 2호점,126.93738608,37.55139021,3,194467.1327050846,450209.6380524779,1999,0.1867,29,51.7,3.0241702088745246,0.1365,0.7,0,3,3.6375861597263857,26.681008538516387,1,0.053487713498054465,0.427,3,False,Not significant
마포구,서교동,비나인 게스트하우스,126.93036934,37.55202404,0,193847.1518215867,450280.421705424,1997,0.1683,6,0.0,0.0100503358535014,0.1394,0.7,2,5,4.48863636973214,27.20525618154668,0,1.2172558989019697,0.001,3,True,Low-Low
마포구,도화동,스테이 헤리티지 공덕,126.95165788,37.53850982,1,195727.5227049832,448779.3264580105,1991,0.2834,6,33.3,0.0181823190831904,0.4183,0.7,2,3,3.49650756146648,37.68618466960201,0,0.7660152961544041,0.012,3,True,Low-Low
마포구,노고산동,다시 마포,126.94147091,37.55201895,0,194828.131421915,450279.1880939412,1987,0.3502,0,0.0,0.0,0.4254,1.0,2,3,3.5263605246161616,40.25839111233955,0,1.2989475684148002,0.001,3,True,Low-Low
마포구,연남동,비스타스테이,126.91776699,37.55740282,8,192734.079002628,450878.3017386861,2022,0.3656,13,84.6,0.2329315576803726,0.1036,1.0,0,5,3.4339872044851463,26.897664375926883,1,0.17499041108409016,0.17,1,False,Not significant
마포구,상암동,Red rose house,126.89558722,37.57426445,2,190776.40390821573,452751.69153156254,2002,0.3471,3,100.0,0.8796841105244633,0.5323,0.55,0,3,3.9889840465642745,34.341782426129626,1,0.6533852974560915,0.004,3,True,Low-Low
마포구,망원동,JSM Studio,126.89838402,37.55285681,1,191020.8981812253,450375.4235266269,2019,0.6901,1,0.0,0.0,0.1079,1.0,2,5,3.295836866004329,35.81298756388592,0,0.8668013688547864,0.003,3,True,Low-Low
마포구,대흥동,에이비썸머홀리데이,126.94564822,37.55270279,8,195197.29944498985,450354.86453676695,1974,0.5275,15,80.0,0.5866913745407042,0.4483,0.85,0,3,4.04305126783455,36.941289288499405,1,-0.06522134756367111,0.374,4,False,Not significant
마포구,합정동,K&Min's Riverside stay in Hongdae,126.91726551,37.54407094,1,192688.46716107603,449398.6616216184,2002,0.3165,0,0.0,0.0689928714869514,0.1322,0.18,2,5,3.951243718581428,21.03568222122008,0,0.9003967264215805,0.002,3,True,Low-Low
마포구,망원동,Mangwon Smile house,126.90851461,37.55334342,6,191916.12116928192,450428.51202663465,1991,0.3135,28,92.9,1.2785836681171108,0.5535,1.0,1,4,4.343805421853684,48.63833975604873,1,0.02975546385571924,0.149,1,False,Not significant
마포구,연남동,블루 스테이,126.92620937,37.5610275,12,193480.344368124,451279.97926112136,2008,0.6448,32,84.4,0.5749542248322346,0.1237,0.85,1,3,4.564348191467836,37.08757695323949,1,2.2710101315459847,0.001,1,True,High-High
마포구,동교동,우드사이드,126.92760383,37.55482251,11,193603.01928439265,450591.2030782832,1990,0.3441,30,100.0,0.1846336965523341,0.1494,0.85,0,5,4.430816798843313,28.14707881513254,1,0.8248319321222123,0.043,1,True,High-High
마포구,서교동,레아 게스트하우스,126.92990532,37.55230312,0,193806.1722183815,450311.426719564,1993,0.1867,4,0.0,0.0050377940299571,0.5496,0.7,2,4,3.7612001156935615,37.76191598109608,0,1.258101733658385,0.001,3,True,Low-Low
마포구,연남동,YN Stay,126.91738071,37.55952624,5,192700.1553328761,451114.0061645535,2013,0.4704,22,59.1,0.3664629503048952,0.1165,0.12,1,5,3.8501476017100575,21.40383771561823,0,-0.028473757097197183,0.254,2,False,Not significant
마포구,중동,다올 하우스,126.91046814,37.5654964,3,192090.0248612982,451777.1830978174,1977,0.3873,6,66.7,0.4754236967150748,0.443,0.25,2,3,3.4657359027997265,36.72075984140431,0,0.034393310310502814,0.453,3,False,Not significant
마포구,공덕동,Ronnie,126.95950342,37.5459992,1,196421.26968006336,449610.22903503134,1995,0.2002,29,82.8,1.7047480922384253,0.4113,0.45,1,3,3.713572066704308,35.71015538817102,1,0.7660152961544042,0.01,3,True,Low-Low
마포구,창전동,VERVE STAY,126.92687094,37.55005907,1,193537.84928473737,450062.56829696667,1995,0.2423,3,0.0,0.905708622543618,0.1422,0.7,2,5,4.060443010546419,29.91707276767784,0,0.9339920839883746,0.001,3,True,Low-Low
마포구,서교동,아르떼 스테이,126.91095868,37.55460718,3,192132.2182373813,450568.56696395983,2009,0.2744,17,70.6,1.2498727930731348,0.1222,0.04,0,5,4.532599493153256,15.24592318525753,0,0.01529890712295116,0.493,3,False,Not significant
마포구,염리동,지안네이쳐,126.94658762,37.55298988,3,195280.3260035712,450386.68051600514,2021,0.5334,31,9.7,0.7052685410922901,0.105,0.55,2,5,3.258096538021482,31.243557856360543,0,0.18714853581091606,0.186,3,False,Not significant
마포구,노고산동,Stay Wood,126.93903344,37.55137091,1,194612.6999877422,450207.4003040069,1994,0.2423,4,0.0,0.0,0.413,0.12,0,5,4.110873864173311,14.907363883348484,0,0.6988245810208161,0.023,3,True,Low-Low
마포구,서교동,서교 451,126.91480899,37.55383854,1,192472.35830567585,450482.9417819577,1995,0.1761,27,100.0,1.0850527588824772,0.4113,0.85,1,4,4.454347296253507,41.14761361770278,1,-0.17465471571582958,0.282,2,False,Not significant
마포구,연남동,소풍 게스트하우스,126.92325416,37.55958254,11,193219.11042318656,451119.8148517255,1998,0.5653,20,75.0,1.239086735526564,0.138,0.7,2,6,5.10594547390058,41.23116696944065,1,1.4473825613929,0.006,1,True,High-High
마포구,창전동,무네미로 아트스테이1,126.93046958,37.55171685,1,193855.9842195339,450246.3207348285,1993,0.1556,4,0.0,0.1466034741918754,0.4148,0.7,2,3,3.7612001156935615,34.118732554277805,0,1.0011827991219628,0.001,3,True,Low-Low
마포구,서교동,디자인하우스 서교,126.91656164,37.5517339,13,192627.0185318022,450249.21296193625,1997,0.0959,6,66.7,0.2129911798501917,0.4077,0.7,1,4,4.844187086458591,32.86862468348156,1,1.6663380929901659,0.012,1,True,High-High
마포구,공덕동,유성스테이,126.96257846,37.54688979,1,196693.0539277498,449708.9611622184,1998,0.192,11,90.9,0.95265837604503,0.138,0.45,1,4,4.110873864173311,26.55015321595688,0,0.5308477931868458,0.076,3,False,Not significant
마포구,서교동,우디하우스,126.92670132,37.55260324,4,193523.0807420309,450344.9523795154,2002,0.2954,31,96.8,0.6279350319128999,0.1322,0.85,1,5,3.58351893845611,33.42615393493448,1,0.1042410538254029,0.234,3,False,Not significant
마포구,동교동,땡스땡스,126.93099306,37.55257054,1,193902.31078786496,450341.0360308066,1991,0.1761,4,75.0,0.4786467254017555,0.4183,0.7,0,4,4.07753744390572,28.7393641004026,1,0.9003967264215805,0.002,3,True,Low-Low
마포구,동교동,윤이네,126.92422666,37.55746684,19,193304.84651218847,450884.9274765386,2008,0.5037,2,50.0,0.8532325959070182,0.1237,0.12,1,3,3.7612001156935615,21.5535450676002,0,9.226020983880296,0.001,1,True,High-High
마포구,동교동,엘라 게스트하우스,126.92959342,37.55350596,8,193778.71155275105,450444.9481878195,1989,0.2394,19,89.5,0.8754687373538999,0.4218,1.0,0,3,4.499809670330265,36.70711880691807,1,0.31225427316852516,0.061,1,False,Not significant
마포구,망원동,삼삼스테이,126.90063074,37.55837261,6,191220.0725101524,450987.3996153684,1991,0.6263,27,96.3,1.53185696088335,0.4183,0.7,0,5,4.110873864173311,39.27114058187308,1,0.005842208423911568,0.376,1,False,Not significant
마포구,망원동,STARSTAY,126.9000395,37.55593921,3,191167.545339672,450717.376424919,1997,0.6753,22,81.8,0.5971325273203567,0.4077,1.0,2,4,3.970291913552122,52.17196187834576,1,0.11077092306070943,0.309,3,False,Not significant
마포구,노고산동,영미하우스 노고산,126.93204616,37.55268466,3,193995.37547252767,450353.6341990463,1995,0.1658,12,33.3,0.325422400434628,0.4113,0.7,2,3,3.8501476017100575,37.3283784092231,0,0.3780925676864326,0.023,3,True,Low-Low
마포구,염리동,더 하이드아웃 빌라 홍대,126.94551102,37.54428506,2,195184.6345240803,449420.6048459036,1968,0.1361,4,75.0,0.4608152031913293,0.4588,0.55,1,2,3.6375861597263857,32.86807144093037,0,0.5480057759474001,0.023,3,True,Low-Low
마포구,연남동,Sunny House,126.92066444,37.55807066,4,192990.15367411505,450952.2040378757,1991,0.4429,16,81.2,0.8491696438068843,0.5535,0.85,1,4,3.912023005428146,45.41730153064339,1,0.10424105382540291,0.228,3,False,Not significant
마포구,성산동,seaven 하우스,126.90593232,37.56227653,6,191688.93572318417,451420.2067079901,1997,0.4367,24,87.5,0.6468146239189466,0.1394,0.85,1,4,4.219507705176107,34.8146428540806,1,0.02178437871178335,0.223,1,False,Not significant
마포구,공덕동,스테이 디아츠,126.95883641,37.54544059,1,196362.2980766647,449548.255678878,2009,0.2308,11,72.7,1.3437347467010947,0.1222,0.45,1,4,3.8918202981106265,26.12155881161448,0,0.9675874415551686,0.001,3,True,Low-Low
마포구,서교동,Terrace stay hongdae,126.91852279,37.55337789,11,192800.4725703809,450431.5242121027,1971,0.1894,11,72.7,1.190242611514034,0.4535,1.0,2,3,5.117993812416755,48.59094779841613,1,0.6302848604751223,0.081,1,False,Not significant
