"TRDAR_NO"|"TRDAR_NM"|"SIGNGU_CD"|"SIGNGU_NM"|"GRFA_SM"|"RSDNTL_BULD_GRFA"|"RSDNTL_BULD_EXCL_GRFA"|"MOAV_STPRD_FRNR_LVLH_POPNO"|"ZERO_TIZN_STPRD_FRNR_LVLH_POPNO"|"ONE_TIZN_STPRD_FRNR_LVLH_POPNO"|"TWO_TIZN_STPRD_FRNR_LVLH_POPNO"|"THREE_TIZN_STPRD_FRNR_LVLH_POPNO"|"FOUR_TIZN_STPRD_FRNR_LVLH_POPNO"|"FIVE_TIZN_STPRD_FRNR_LVLH_POPNO"|"SIX_TIZN_STPRD_FRNR_LVLH_POPNO"|"SEVEN_TIZN_STPRD_FRNR_LVLH_POPNO"|"EIGHT_TIZN_STPRD_FRNR_LVLH_POPNO"|"NINE_TIZN_STPRD_FRNR_LVLH_POPNO"|"TEN_TIZN_STPRD_FRNR_LVLH_POPNO"|"ELEVEN_TIZN_STPRD_FRNR_LVLH_POPNO"|"TLV_TIZN_STPRD_FRNR_LVLH_POPNO"|"THIRTEEN_TIZN_STPRD_FRNR_LVLH_POPNO"|"FOURTEEN_TIZN_STPRD_FRNR_LVLH_POPNO"|"FFTN_TIZN_STPRD_FRNR_LVLH_POPNO"|"SXTN_TIZN_STPRD_FRNR_LVLH_POPNO"|"SVNTN_TIZN_STPRD_FRNR_LVLH_POPNO"|"EGHTN_TIZN_STPRD_FRNR_LVLH_POPNO"|"NNTN_TIZN_STPRD_FRNR_LVLH_POPNO"|"TWNT_TIZN_STPRD_FRNR_LVLH_POPNO"|"TNONE_TIZN_STPRD_FRNR_LVLH_POPNO"|"TNTT_TIZN_STPRD_FRNR_LVLH_POPNO"|"TNTTH_TIZN_STPRD_FRNR_LVLH_POPNO"|"MOAV_STPRD_FRNR_VST_POPNO"|"ZERO_TIZN_STPRD_FRNR_VST_POPNO"|"ONE_TIZN_STPRD_FRNR_VST_POPNO"|"TWO_TIZN_STPRD_FRNR_VST_POPNO"|"THREE_TIZN_STPRD_FRNR_VST_POPNO"|"FOUR_TIZN_STPRD_FRNR_VST_POPNO"|"FIVE_TIZN_STPRD_FRNR_VST_POPNO"|"SIX_TIZN_STPRD_FRNR_VST_POPNO"|"SEVEN_TIZN_STPRD_FRNR_VST_POPNO"|"EIGHT_TIZN_STPRD_FRNR_VST_POPNO"|"NINE_TIZN_STPRD_FRNR_VST_POPNO"|"TEN_TIZN_STPRD_FRNR_VST_POPNO"|"ELEVEN_TIZN_STPRD_FRNR_VST_POPNO"|"TLV_TIZN_STPRD_FRNR_VST_POPNO"|"THIRTEEN_TIZN_STPRD_FRNR_VST_POPNO"|"FOURTEEN_TIZN_STPRD_FRNR_VST_POPNO"|"FFTN_TIZN_STPRD_FRNR_VST_POPNO"|"SXTN_TIZN_STPRD_FRNR_VST_POPNO"|"SVNTN_TIZN_STPRD_FRNR_VST_POPNO"|"EGHTN_TIZN_STPRD_FRNR_VST_POPNO"|"NNTN_TIZN_STPRD_FRNR_VST_POPNO"|"TWNT_TIZN_STPRD_FRNR_VST_POPNO"|"TNONE_TIZN_STPRD_FRNR_VST_POPNO"|"TNTT_TIZN_STPRD_FRNR_VST_POPNO"|"TNTTH_TIZN_STPRD_FRNR_VST_POPNO"|"TRDAR_CRDT_CONT"|"DATA_STRD_YM"
9148|"서대문역_1"|11110|"종로구"|24520.04|1072.49|23447.55|6.88|6.43|5.52|5.89|10.72|12.32|5.29|4.83|2.96|2.74|3.18|2.71|2.33|2.34|2.96|3.97|4.99|16.26|19.41|12.53|8.61|8.72|7.51|5.11|7.73|6.58|6.15|5.28|5.63|10.25|11.78|5.06|4.62|2.83|2.62|3.04|2.59|2.22|2.23|2.83|3.79|4.77|15.54|18.56|11.98|8.23|8.34|7.18|4.89|7.4|"MULTIPOLYGON (((126.964186310044 37.5686034361487, 126.964189145456 37.5685921746676, 126.964772408696 37.5679346342403, 126.965310343122 37.5673649235562, 126.965624606494 37.567031652776, 126.965870924415 37.566759177568, 126.966074761597 37.5665565158845, 126.966264457491 37.566335829832, 126.966360674549 37.5663223435501, 126.96658422612 37.5663156522052, 126.966813433983 37.5663157195199, 126.966960551796 37.5663765793352, 126.967090664623 37.5664959983969, 126.96707929406 37.5666086188754, 126.96691227105 37.5667572336304, 126.966714141007 37.5668607895081, 126.966201851904 37.5670836330805, 126.965887644308 37.5673042816466, 126.965587542775 37.5676105277025, 126.965210949597 37.5680924426289, 126.964941988639 37.5683604044624, 126.964469216908 37.5687544407279, 126.964186310044 37.5686034361487)))"|"202409"
9149|"서대문역_2"|11410|"서대문구"|106528.42|6897.49000000001|99630.93|84.84|107.36|109.92|108.32|95.62|91.32|107.21|108.38|110.92|105.57|90.63|80.62|69.19|61.04|54.67|52.65|58.2|61|64.3|67.98|66.97|76.93|90.24|99.64|96.65|82.23|103.98|106.53|104.85|92.59|88.52|103.87|104.97|107.58|102.37|87.93|78.29|67.08|59.14|53.06|51.13|56.52|59.09|62.43|65.93|64.95|74.44|87.45|96.57|93.67|"MULTIPOLYGON (((126.96416724636 37.5671055342027, 126.964172906993 37.567103283511, 126.964365498689 37.5667632202428, 126.964504291556 37.5664884616463, 126.964592139534 37.5662317068196, 126.964597878704 37.5660695303532, 126.964716709173 37.566105606919, 126.965208986584 37.5662994716446, 126.965421324285 37.5660742889191, 126.965458093311 37.5661103397222, 126.965715784537 37.5657184870311, 126.965823375372 37.5655878758705, 126.965311262804 37.5654570769562, 126.964790614498 37.5654253821196, 126.964527437522 37.5654568349466, 126.964510539268 37.5652946513965, 126.9644455276 37.5651504726101, 126.964722874008 37.56507397484, 126.964830607576 37.5646527951754, 126.964825064887 37.5644140309644, 126.965142000396 37.564384846453, 126.96535985445 37.5644457299674, 126.965521044453 37.5646552593259, 126.965863487235 37.5645427389965, 126.966568064098 37.5645609686103, 126.96701230939 37.5645858759725, 126.96728677935 37.5646017228655, 126.967385737701 37.5647774445467, 126.967128068775 37.5651467761926, 126.966442985886 37.5657885311664, 126.966236361224 37.5659078510772, 126.965857001335 37.5662839010253, 126.965420990878 37.5667680513187, 126.964984983541 37.5672341801593, 126.96416724636 37.5671055342027)))"|"202409"
9150|"신촌역_2"|11410|"서대문구"|509391.26|31676.15|477715.11|750.97|803.07|764.13|740.82|733.36|723.08|724.05|727.36|723.4|712.01|699.37|695.92|709.35|717.67|710.72|703.91|684.78|677.76|694.59|764.46|864.89|886.35|877.55|871.28|813.5|677.4|718.38|684.59|664.03|657.39|647.49|649.72|654.22|651.36|643.12|632.74|631.52|645.4|652.3|646.57|641.84|625.48|619|631.15|690.22|777.04|797.59|789.48|780.7|726.27|"MULTIPOLYGON (((126.940296116114 37.5593177964096, 126.938544681711 37.5593146249407, 126.93736763762 37.5593004778707, 126.936507509082 37.5592684737735, 126.935995412451 37.5592276467213, 126.934586457329 37.5590984668984, 126.934600662881 37.559033153065, 126.934453587891 37.558970000408, 126.934032123871 37.5588323596074, 126.933771931175 37.5587038196583, 126.933610808267 37.5585325389426, 126.933446952772 37.5582553899418, 126.934763064371 37.557771856859, 126.93498379771 37.5577269316044, 126.934574254463 37.5569203131825, 126.933006285521 37.5574645156007, 126.932904804613 37.5570522531631, 126.932854209977 37.5566873222117, 126.934688220096 37.5560329008, 126.936052386927 37.5555448753167, 126.936558988979 37.5553672086012, 126.936742913672 37.5553447846222, 126.93706264125 37.5553269393601, 126.937351203882 37.5553586308907, 126.939911038646 37.5562024184601, 126.939474682623 37.5569725384015, 126.939233628602 37.5576436505058, 126.939177031289 37.5576548831001, 126.938808949663 37.5579655306998, 126.939609191104 37.5585493439686, 126.939339958128 37.5590762827587, 126.939433289017 37.5591258862781, 126.939574748678 37.5591417277503, 126.940293422712 37.5591511116295, 126.940296116114 37.5593177964096)))"|"202409"
9151|"이대역"|11410|"서대문구"|268349.02|32987.68|235361.34|323.58|352.65|368.63|370.64|382.56|378.18|368.54|353.08|345.76|344.52|328.88|325.1|313.8|321.4|301.51|292.06|280.64|276.76|283.29|289.95|284.64|281.87|290.85|307.69|322.91|282.19|307.1|320.51|321.66|332.03|328.11|320.06|307.2|301.68|299.61|286.39|284.44|274.54|280.73|263.67|255.98|246.4|242.51|247.69|252.39|248.12|246.17|255.34|269.4|280.88|"MULTIPOLYGON (((126.943428057406 37.5596707615815, 126.943433719843 37.5596662594042, 126.943445491121 37.5590806208536, 126.943261625711 37.5590174611109, 126.942896630216 37.5590127759495, 126.942899540633 37.5589091633877, 126.942902683371 37.558508223784, 126.942911513059 37.5580712473103, 126.94293163912 37.5576613061413, 126.942931913542 37.5573099195695, 126.942946359438 37.5569270052827, 126.943127565392 37.5567649163122, 126.943849023929 37.556803562148, 126.944530866938 37.5568489419481, 126.945320231885 37.5568876114657, 126.945795547531 37.5569126134251, 126.945775591326 37.5571153271492, 126.94573298318 37.5573405549805, 126.946573258183 37.5574130272835, 126.946601528995 37.5574445751064, 126.94660430728 37.5575144032421, 126.946561513314 37.5579964138529, 126.946510199126 37.5585212175423, 126.946105582156 37.558532291234, 126.946091250287 37.5587823096356, 126.946501514278 37.5587892584458, 126.946470140868 37.5591293680946, 126.946277741304 37.5591247735159, 126.945898601156 37.5591155860769, 126.945618522175 37.5590658996302, 126.945658025484 37.5592123293662, 126.945635326069 37.559297912826, 126.94552749725 37.5597123178533, 126.944706964531 37.5596916546008, 126.944206156007 37.5596801507936, 126.943428057406 37.5596707615815)))"|"202409"
9152|"숙대입구역"|11170|"용산구"|154796.41|11883.54|142912.87|262.45|198.01|189.85|185.92|187.85|190.89|197.1|213.82|241.35|274.17|330.09|367.33|387.26|393.69|376.11|362.33|340.71|303.23|269.75|245.42|233.27|219.5|207.42|195.46|188.21|249.94|188.18|180.22|176.38|178.46|181.44|187.38|203.91|230.89|263.3|317.24|351.29|369.71|375.96|358.55|343.86|323.13|287.26|255.75|233.41|222.28|208.6|197.06|185.59|178.65|"MULTIPOLYGON (((126.971250880431 37.5441480272426, 126.971308360889 37.5419000622304, 126.971828860789 37.5419001935974, 126.972134719912 37.5410082855693, 126.973209588177 37.541179735693, 126.973379587617 37.5404499708168, 126.974069762967 37.5405582517133, 126.973741236925 37.5416168434292, 126.974306979274 37.5416620241538, 126.973570432043 37.5445180035344, 126.971431925707 37.5441570832219, 126.971250880431 37.5441480272426)))"|"202409"
9153|"신용산역"|11170|"용산구"|46645.66|1795.21000000001|44850.45|65.89|44.34|43.52|44.27|44.66|45.96|42.51|41.82|45.52|53.67|56.99|75.49|88.32|92.98|101.28|104.66|107.82|104.43|91.97|76.94|66.71|61.01|54.15|47.39|44.93|63.35|42.63|41.84|42.57|42.94|44.19|40.88|40.21|43.77|51.61|54.8|72.59|84.92|89.4|97.38|100.63|103.67|100.41|88.43|73.98|64.15|58.66|52.07|45.56|43.2|"MULTIPOLYGON (((126.970667531449 37.5318087556488, 126.969067365124 37.5301369817665, 126.969633360566 37.5293735412272, 126.971256542527 37.5300699856199, 126.970317490666 37.5301598420065, 126.970888562778 37.5307906878316, 126.971301602723 37.5305520298526, 126.971550402883 37.5307953617911, 126.971143020993 37.5310295171002, 126.971459673295 37.5313494511884, 126.970667531449 37.5318087556488)))"|"202409"
9154|"용산 전자상가_1"|11170|"용산구"|529987.93|35.2400000001071|529952.69|1185.14|1370.81|1379.91|1376.97|1371.95|1353.37|1364.54|1363.46|1340.95|1263.23|1127.9|1025.36|980.71|973.57|1026.97|1096.96|1106.96|1050.88|1014.6|982.02|1003.66|1066.19|1153.1|1292.1|1357.25|1185.06|1370.72|1379.82|1376.88|1371.86|1353.28|1364.45|1363.37|1340.86|1263.14|1127.83|1025.29|980.65|973.5|1026.9|1096.89|1106.89|1050.81|1014.53|981.96|1003.6|1066.12|1153.02|1292.01|1357.16|"MULTIPOLYGON (((126.954693396994 37.5305286132906, 126.958754147231 37.5319266917231, 126.959715747171 37.5320441642406, 126.960043860102 37.5320172496552, 126.96115272085 37.5318013935716, 126.963060164966 37.5296756778909, 126.964141070735 37.5287119579286, 126.964955868009 37.5282076541866, 126.96625063814 37.5294559258078, 126.96682187842 37.5296362934882, 126.967274209873 37.5300824179022, 126.966668726427 37.5305462543618, 126.965587833129 37.5314964822295, 126.964642761787 37.5322755532272, 126.964371158099 37.5324241326954, 126.963771423585 37.5326311722198, 126.96322825269 37.5328427319507, 126.962916971583 37.5331354544941, 126.961938393642 37.5329954775079, 126.961429262347 37.5330088213351, 126.960133762165 37.5331210004781, 126.959624672391 37.5330577519352, 126.957543206278 37.5325659553002, 126.955716480207 37.5318219419587, 126.955218836058 37.5315649647934, 126.954987087544 37.5312720504314, 126.954693396994 37.5305286132906)))"|"202409"
9155|"용산 전자상가_2"|11170|"용산구"|96873.98|29561.95|67312.03|17.02|9.23|8.75|8.8|9.3|8.96|9.08|9.79|11.69|16.38|18.49|20.8|21.92|23.09|24.68|23.21|22.94|21.97|22.79|23.94|24.67|20.45|18.86|15.52|13.25|11.83|6.41|6.08|6.11|6.46|6.23|6.31|6.8|8.12|11.38|12.85|14.45|15.23|16.04|17.15|16.13|15.94|15.26|15.84|16.63|17.14|14.21|13.1|10.78|9.2|"MULTIPOLYGON (((126.966655967995 37.5336636950834, 126.964076566795 37.533293500581, 126.96418433753 37.5327123925538, 126.964461506291 37.532753024301, 126.964484182769 37.5326539218906, 126.96532168715 37.5320685334649, 126.965762881891 37.5321542618943, 126.966842991199 37.5329204287663, 126.967069262168 37.532934009638, 126.967968478965 37.5334613496857, 126.968296378297 37.5339254545434, 126.966655967995 37.5336636950834)))"|"202409"
9156|"용산 전자상가_3"|11170|"용산구"|113758.05|13443.69|100314.36|26.18|27.3|26.81|26.96|26.59|26.72|26.94|27.22|27.57|27.51|25.27|24.34|24.15|25.48|25.19|28.05|27.58|26.71|25.24|24.85|24.73|24.95|24.12|27.39|26.67|10.51|9.35|8.77|8.95|8.66|9.03|9.09|9.35|9.92|10.75|10.28|10.64|10.98|12.39|11.49|13.42|12.84|12.65|11.73|11.73|11.3|10.79|8.94|10.35|8.9|"MULTIPOLYGON (((126.96274713313 37.5333876777591, 126.961660078774 37.5351172279466, 126.961535579559 37.5351982755679, 126.958470174307 37.5338997687588, 126.957339091677 37.5333587552851, 126.954749011053 37.5320603277865, 126.954081506892 37.5320510524229, 126.954127023224 37.5316366127022, 126.955495772184 37.5319705206878, 126.95700011704 37.5326108022659, 126.957905033591 37.5329354971408, 126.959782909079 37.5333416212949, 126.96028070676 37.5333688254125, 126.961909983168 37.5332342317846, 126.962701896026 37.5333516231426, 126.96274713313 37.5333876777591)))"|"202409"
9157|"용산 전자상가_4"|11170|"용산구"|25671.9|3203.03|22468.87|1.98|2.14|1.99|2.35|2.34|2.64|2.19|2.15|1.49|1.52|1.55|1.74|1.76|1.5|1.67|1.42|1.79|1.72|1.76|2.08|1.86|2|1.93|2.74|2.98|1.72|1.91|1.77|2.1|2.1|2.39|1.95|1.9|1.26|1.28|1.32|1.48|1.49|1.23|1.37|1.2|1.53|1.47|1.5|1.76|1.56|1.74|1.7|2.42|2.68|"MULTIPOLYGON (((126.959665698324 37.5355737954058, 126.96001938953 37.5353554285045, 126.959974254653 37.5351346689123, 126.958775229659 37.5346432001942, 126.957638676511 37.5337598095019, 126.958679275383 37.5342647475885, 126.961478898164 37.5354054852864, 126.961020266371 37.5361576602365, 126.960474468489 37.5359389812161, 126.960641480792 37.5357070327432, 126.96052552787 37.5356732053832, 126.959937022415 37.5359680762004, 126.959665698324 37.5355737954058)))"|"202409"
9158|"용산 전자상가_5"|11170|"용산구"|151818.37|11961.88|139856.49|47.56|44.82|44.97|44.21|46.16|46.05|48.11|43.59|47.24|63.92|60.15|55.27|51.95|47.36|49.24|47.7|43.27|44.1|43.45|45.96|46.31|44.12|44.15|42.74|46.67|40.85|37.19|37.21|36.62|38.25|38.1|39.76|36.33|39.59|53.67|51.08|47.68|45.28|41.87|43.64|42.15|38.6|39.08|38.71|40.91|41.33|38.79|38.49|36.76|39.4|"MULTIPOLYGON (((126.964782471505 37.535780467977, 126.963306142188 37.5354150983633, 126.963249518271 37.5355186945215, 126.963322738165 37.5361539195637, 126.962174711688 37.5354282431649, 126.961824036979 37.5353019869483, 126.961801441869 37.5352389097282, 126.962899841075 37.5334462923007, 126.963035635989 37.5333922767428, 126.966757689621 37.5338889737567, 126.967877667253 37.53413256543, 126.967775784298 37.5342586758168, 126.967730515915 37.5342856927853, 126.966587764047 37.5343529363579, 126.966519632217 37.5348845033952, 126.966462761153 37.5355286980491, 126.965501013064 37.535604994405, 126.965546390802 37.5353527295817, 126.965054278809 37.5352354499126, 126.964782471505 37.535780467977)))"|"202409"
9159|"용산구청"|11170|"용산구"|74695.99|6684.57000000001|68011.42|152.93|164.54|167.12|174.3|180.69|184|182.96|177.83|177.82|184.65|174.42|155.75|142.88|136.05|126.21|123.3|126.79|119.67|130.46|129.9|135.77|135.49|137.81|143.85|158.03|138.96|148.55|150.6|157.52|163.54|166.79|165.52|159.97|160.18|167.62|158.59|141.97|130.66|124.87|116.16|113.51|116.65|110.1|119.81|118.8|123.74|123.26|124.39|129.35|142.88|"MULTIPOLYGON (((126.990689809497 37.5327065021195, 126.990477574645 37.5333979967003, 126.99034744984 37.5334970941115, 126.988839855501 37.5335622659074, 126.990582557873 37.5311117302019, 126.991114278547 37.5312424219594, 126.991312296304 37.5310216950484, 126.991436750985 37.5309811607773, 126.991544158936 37.5315217671702, 126.991346156821 37.5316208600452, 126.990689809497 37.5327065021195)))"|"202409"
9160|"이태원역"|11170|"용산구"|150738.38|43274.26|107464.12|366.18|544.36|554.46|527.62|485|429.46|371.4|333.1|314.4|301.65|282.56|265.21|259.22|275.87|278.79|269.14|259.34|261.46|275.83|306.27|363.07|406.11|444.51|467.37|512.11|266.09|387.33|405.36|387.69|358.03|316.48|269.17|241.58|228.85|220.14|206.38|193.33|188.73|199.63|202.02|195.23|188.05|189.48|200.25|223.41|265.46|295.75|320.93|334.09|368.75|"MULTIPOLYGON (((126.995229292675 37.5350246358485, 126.992429049841 37.5348893077196, 126.992497007389 37.5342766361331, 126.990898910567 37.5341706382781, 126.99103755988 37.5337922324846, 126.991195978714 37.5336233096232, 126.991343075955 37.5335061928151, 126.991450539068 37.533652613632, 126.992135010939 37.5338418781662, 126.992304718742 37.5338599112243, 126.992621537896 37.5336279288368, 126.992720543431 37.5335558565061, 126.992963801067 37.5334882994272, 126.993274939197 37.5334455238922, 126.993393710603 37.5336797907602, 126.993492716885 37.533594202853, 126.993707707741 37.5333441907959, 126.993803907277 37.5330356060825, 126.994499707625 37.5330694359523, 126.994731697333 37.5324477623671, 126.994915546589 37.5324455200733, 126.994901394234 37.5325626487118, 126.995082413424 37.53258293089, 126.995336983199 37.5324703197391, 126.995489747163 37.5321166867067, 126.995679262041 37.5319883041282, 126.99586593708 37.532006332891, 126.996103537754 37.5318283971043, 126.996321331546 37.5317518219947, 126.995543425192 37.5329163228599, 126.995484013264 37.5330965189943, 126.99549531902 37.533200134027, 126.995696149488 37.5330852669386, 126.995928086254 37.5330559955083, 126.996751161737 37.5332069473119, 126.997042493962 37.5332204732833, 126.996954784361 37.5336754726823, 126.997014165423 37.5339728033323, 126.996872691742 37.5347791887301, 126.997076345498 37.5347927112411, 126.997008436887 37.535200409036, 126.995698820472 37.5351643135778, 126.995229292675 37.5350246358485)))"|"202409"
9161|"한남오거리"|11170|"용산구"|51890.47|2822.01|49068.46|13.47|9.65|8.14|6.12|5.36|5.16|4.76|4.57|4.52|5.58|7.68|8.66|11.75|15.62|19.38|23.46|22.34|19.7|20|23.12|26.08|24.01|19.35|15.5|12.45|12.27|8.67|7.23|5.48|4.84|4.64|4.28|4.12|4.12|5|6.85|7.91|10.89|14.37|17.7|21.15|20.15|17.97|18.57|21.42|23.97|22.07|17.59|14|11.23|"MULTIPOLYGON (((127.007304219174 37.5333870878252, 127.006237975635 37.534839991388, 127.006373700002 37.5341597343586, 127.00594942489 37.5341867814215, 127.005802283066 37.5331866822469, 127.004489875347 37.5332993486055, 127.004478557506 37.53320474439, 127.004523809705 37.5331236536066, 127.004653915103 37.5330245405694, 127.005558985358 37.53231272554, 127.005604221085 37.5319703456229, 127.00570038533 37.5319297973374, 127.005824828376 37.531799148352, 127.006707297514 37.5318171316967, 127.006667749277 37.5325199099933, 127.006769593599 37.5327992139751, 127.007072264745 37.5331393255225, 127.007290069464 37.5332947365113, 127.007304219174 37.5333870878252)))"|"202409"
9162|"불광역_1"|11380|"은평구"|224558.11|33540.78|191017.33|7.83|6.33|6.7|6.21|6.54|6.82|6.59|6.82|6.86|6.59|7.53|7.3|10.7|10.78|11.03|10.5|9.08|9.72|9.14|8.38|7.43|7.6|7.1|5.83|5.7|5.51|3.81|3.96|3.6|3.87|3.98|3.88|4.23|4.48|4.41|5.31|5.19|8.22|8.36|8.69|8.4|7.12|7.66|6.97|6.31|5.47|5.69|5.08|3.75|3.34|"MULTIPOLYGON (((126.931439832379 37.6108268312527, 126.930830411062 37.6115337404421, 126.930434313609 37.6112136539595, 126.929237164579 37.6106498137198, 126.929030592087 37.610525802062, 126.928283823476 37.609788787987, 126.927398110703 37.6092769279874, 126.927358587842 37.6091597753429, 126.927426656134 37.6090426901443, 126.92788543562 37.6089393635907, 126.928593571047 37.6086312155038, 126.929182609046 37.6085054395609, 126.92946005264 37.6085326384521, 126.929774336044 37.6085260721578, 126.930388705404 37.6085557252454, 126.930937778473 37.6087722902962, 126.931025405537 37.6089255097807, 126.930968712948 37.6089953022061, 126.931772423491 37.6094147362942, 126.931593665004 37.6098245782462, 126.931780420178 37.6099485737491, 126.931159649765 37.6106915173901, 126.931439832379 37.6108268312527)))"|"202409"
9163|"연신내역_1"|11380|"은평구"|28384.14|10474|17910.14|2.55|3.64|2.8|2.34|2.61|1.75|2.07|1.72|1.91|2.61|2.81|1.57|2.45|2.44|2.41|2.14|2.01|2.06|2.94|2.79|2.89|3.28|2.84|3.22|3.06|1.26|1.77|1.37|1.12|1.34|1.15|1.24|0.93|0.95|1.27|1.3|0.76|1.12|1.19|1.24|1.07|0.99|0.97|1.36|1.35|1.39|1.53|1.31|1.53|1.62|"MULTIPOLYGON (((126.920093087014 37.6172030252514, 126.920743287027 37.6182035615761, 126.920924621952 37.6181045772942, 126.921349934895 37.6175822967777, 126.921451898988 37.6175598413191, 126.922000926035 37.6178575360066, 126.921825146114 37.6180601386453, 126.921263795967 37.6186904464159, 126.920567395626 37.6185052702852, 126.920290084587 37.6183248836471, 126.919662488623 37.6173739145275, 126.920093087014 37.6172030252514)))"|"202409"
9164|"연신내역_2"|11380|"은평구"|137951.51|23858.06|114093.45|27.79|26.96|28.36|27.06|23.46|23.01|23.98|22.68|23.06|25.5|26.22|27.26|30.29|31.73|30.34|26.86|28.32|27.48|28.75|33.87|33.86|31.06|29.33|29.7|29.42|25.42|24.29|25.46|24.49|21.58|21.13|22.03|20.75|21.01|23.02|24.14|25.04|27.95|29.09|27.75|24.57|25.81|25.07|26.35|30.97|30.87|28.49|26.85|27.36|26.89|"MULTIPOLYGON (((126.91919250773 37.6173060145042, 126.920605967397 37.6194963769386, 126.920101233852 37.6201244652969, 126.91988551594 37.6205860697239, 126.919814290848 37.6209802000422, 126.919751949496 37.6210184486629, 126.919256459441 37.6209505312793, 126.919336175361 37.6205631645636, 126.918634018943 37.6204500516198, 126.918674117859 37.6200401329894, 126.917898351814 37.6199179542339, 126.918023567572 37.6193639388531, 126.917615616014 37.6195258267634, 126.916886194497 37.6184936823797, 126.918750256037 37.617769711561, 126.918591912076 37.6175623746782, 126.91919250773 37.6173060145042)))"|"202409"
9165|"연신내역_3"|11380|"은평구"|62839.45|6788.09|56051.36|1.8|1.59|1.46|1.47|1.48|1.33|1.21|1.29|1.43|1.5|1.5|1.75|1.96|3.03|3.64|3.16|2.18|1.77|2.03|1.82|1.69|1.62|1.25|1.49|1.59|1.51|1.27|1.16|1.18|1.19|1.07|0.98|1.06|1.17|1.24|1.22|1.46|1.66|2.65|3.18|2.73|1.86|1.5|1.74|1.59|1.47|1.39|1.03|1.21|1.29|"MULTIPOLYGON (((126.921552312366 37.6189879660038, 126.922214691182 37.6192181625948, 126.921704182158 37.619965634075, 126.921477651267 37.6199564711041, 126.92136412999 37.6201906494814, 126.921279109379 37.6202536605371, 126.92058824584 37.6201721012453, 126.920576801784 37.6202802112331, 126.920576528785 37.6205324859582, 126.920229774005 37.6217080291755, 126.92004291297 37.6216718612729, 126.920196781546 37.6207980149709, 126.920310415012 37.6204647298207, 126.920503297787 37.6201675381522, 126.921427687765 37.6190149111038, 126.921552312366 37.6189879660038)))"|"202409"
9166|"경복궁역_1"|11110|"종로구"|34773.26|9410.8|25362.46|192.52|60.9|57.6|55.42|54.06|54.82|54.11|51.38|57.09|103.17|228.74|335.78|409.85|481.58|498.41|437.13|364.74|293.54|256.61|208.25|167.26|134.56|101.52|80.04|73.99|168.23|51.28|48.54|46.64|45.41|46.07|45.46|43.19|48.51|89.36|200.98|296.2|361.24|424.01|438.28|384.2|320.59|258.27|225.67|182.58|145.71|116.53|87.52|68.48|62.76|"MULTIPOLYGON (((126.969907613023 37.5767094984708, 126.969296169897 37.5770291848994, 126.969160663139 37.5762407828847, 126.969788978196 37.5761643686049, 126.97044555754 37.5761735523222, 126.971770081701 37.5760792880532, 126.972234192914 37.5761424727318, 126.972432224857 37.5763362340298, 126.972120585438 37.5771740767088, 126.972007240177 37.5775299390676, 126.971808979993 37.5779083047748, 126.971616578933 37.5777821180425, 126.971373092943 37.5780118084923, 126.970914522932 37.5782144134807, 126.970790078972 37.5780094064283, 126.970125025901 37.5779213858906, 126.970003397743 37.5777569232287, 126.970934532211 37.5777278848481, 126.97133642288 37.5777077155413, 126.971370406464 37.5776536648697, 126.971571703888 37.5767594846457, 126.970524576411 37.5767164187114, 126.970485009616 37.5765835125316, 126.970598222571 37.5765632698517, 126.970536002776 37.5764596399122, 126.970049148274 37.5766397094845, 126.969907613023 37.5767094984708)))"|"202409"
9167|"경복궁역_2"|11110|"종로구"|44360.72|6911.52|37449.2|153.28|53.92|50.55|47.49|46.77|45.78|46.04|46.45|48.74|84.12|178.3|254.55|308.13|363.38|384.65|362.52|303.95|229.83|192.7|155.57|135.03|115.39|88.93|70.83|65.04|130.84|45.91|43.05|40.45|39.83|39.01|39.22|39.53|41.52|71.76|152.29|217.55|263.37|310.56|328.59|309.3|259.31|196.29|164.7|132.96|115.22|98.35|75.77|60.32|55.39|"MULTIPOLYGON (((126.973755749544 37.578949417888, 126.973715995047 37.5793052989735, 126.97261219948 37.5793320648746, 126.972629360888 37.578863555119, 126.972244481541 37.5787913817127, 126.972233199366 37.5786922702055, 126.971774745196 37.578597552372, 126.972097646291 37.577935406366, 126.972403580012 37.577223700865, 126.972760613673 37.5760840372164, 126.972862538364 37.5759759432178, 126.974096488222 37.5758951457668, 126.974198346884 37.5759627434183, 126.973937418169 37.5774898589195, 126.973535558714 37.5774312005883, 126.973501628845 37.5773455986659, 126.973105425683 37.5773004550335, 126.973003203873 37.5781879042298, 126.973178666299 37.5782104709762, 126.973218268422 37.5782645397355, 126.973070860413 37.5788951963807, 126.973755749544 37.578949417888)))"|"202409"
