"TRDAR_NO"|"TRDAR_NM"|"SIGNGU_CD"|"SIGNGU_NM"|"GRFA_SM"|"RSDNTL_BULD_GRFA"|"RSDNTL_BULD_EXCL_GRFA"|"MOAV_STPRD_FRNR_LVLH_POPNO"|"ZERO_TIZN_STPRD_FRNR_LVLH_POPNO"|"ONE_TIZN_STPRD_FRNR_LVLH_POPNO"|"TWO_TIZN_STPRD_FRNR_LVLH_POPNO"|"THREE_TIZN_STPRD_FRNR_LVLH_POPNO"|"FOUR_TIZN_STPRD_FRNR_LVLH_POPNO"|"FIVE_TIZN_STPRD_FRNR_LVLH_POPNO"|"SIX_TIZN_STPRD_FRNR_LVLH_POPNO"|"SEVEN_TIZN_STPRD_FRNR_LVLH_POPNO"|"EIGHT_TIZN_STPRD_FRNR_LVLH_POPNO"|"NINE_TIZN_STPRD_FRNR_LVLH_POPNO"|"TEN_TIZN_STPRD_FRNR_LVLH_POPNO"|"ELEVEN_TIZN_STPRD_FRNR_LVLH_POPNO"|"TLV_TIZN_STPRD_FRNR_LVLH_POPNO"|"THIRTEEN_TIZN_STPRD_FRNR_LVLH_POPNO"|"FOURTEEN_TIZN_STPRD_FRNR_LVLH_POPNO"|"FFTN_TIZN_STPRD_FRNR_LVLH_POPNO"|"SXTN_TIZN_STPRD_FRNR_LVLH_POPNO"|"SVNTN_TIZN_STPRD_FRNR_LVLH_POPNO"|"EGHTN_TIZN_STPRD_FRNR_LVLH_POPNO"|"NNTN_TIZN_STPRD_FRNR_LVLH_POPNO"|"TNT_TIZN_STPRD_FRNR_LVLH_POPNO"|"TNONE_TIZN_STPRD_FRNR_LVLH_POPNO"|"TNTT_TIZN_STPRD_FRNR_LVLH_POPNO"|"TNTTH_TIZN_STPRD_FRNR_LVLH_POPNO"|"MOAV_STPRD_FRNR_VST_POPNO"|"ZERO_TIZN_STPRD_FRNR_VST_POPNO"|"ONE_TIZN_STPRD_FRNR_VST_POPNO"|"TWO_TIZN_STPRD_FRNR_VST_POPNO"|"THREE_TIZN_STPRD_FRNR_VST_POPNO"|"FOUR_TIZN_STPRD_FRNR_VST_POPNO"|"FIVE_TIZN_STPRD_FRNR_VST_POPNO"|"SIX_TIZN_STPRD_FRNR_VST_POPNO"|"SEVEN_TIZN_STPRD_FRNR_VST_POPNO"|"EIGHT_TIZN_STPRD_FRNR_VST_POPNO"|"NINE_TIZN_STPRD_FRNR_VST_POPNO"|"TEN_TIZN_STPRD_FRNR_VST_POPNO"|"ELEVEN_TIZN_STPRD_FRNR_VST_POPNO"|"TLV_TIZN_STPRD_FRNR_VST_POPNO"|"THIRTEEN_TIZN_STPRD_FRNR_VST_POPNO"|"FOURTEEN_TIZN_STPRD_FRNR_VST_POPNO"|"FFTN_TIZN_STPRD_FRNR_VST_POPNO"|"SXTN_TIZN_STPRD_FRNR_VST_POPNO"|"SVNTN_TIZN_STPRD_FRNR_VST_POPNO"|"EGHTN_TIZN_STPRD_FRNR_VST_POPNO"|"NNTN_TIZN_STPRD_FRNR_VST_POPNO"|"TNT_TIZN_STPRD_FRNR_VST_POPNO"|"TNONE_TIZN_STPRD_FRNR_VST_POPNO"|"TNTT_TIZN_STPRD_FRNR_VST_POPNO"|"TNTTH_TIZN_STPRD_FRNR_VST_POPNO"|"TRDAR_CRDNT_CONT"|"DATA_STRD_YM"
9346|"총신대 앞"|11590|"동작구"|65102.89|55975.14|9127.75|1.4|0.89|0.94|0.92|0.86|0.82|0.8|0.82|1.09|1.28|1.24|1.41|1.56|1.91|1.77|1.77|1.81|2.05|2.24|2.3|1.96|1.5|1.6|1.3|0.98|0.34|0.21|0.22|0.22|0.2|0.19|0.19|0.2|0.26|0.31|0.3|0.33|0.37|0.46|0.43|0.43|0.44|0.5|0.54|0.56|0.47|0.36|0.38|0.31|0.23|"MULTIPOLYGON (((126.962495329252 37.4899076537629, 126.962489676736 37.4899053993978, 126.96264245179 37.4896621790488, 126.962809402814 37.489335620432, 126.962953698697 37.489085639373, 126.963066875798 37.4888806981468, 126.963196950005 37.4887996500596, 126.963420308229 37.488718631832, 126.963564532772 37.488603800302, 126.96376529038 37.4884934916138, 126.963790790157 37.4883763694448, 126.963884174215 37.4881759261234, 126.964056660244 37.4880701129686, 126.964203633441 37.4881084518948, 126.964486397229 37.48793284508, 126.964732409603 37.4877617312021, 126.964910563419 37.4876221309639, 126.965018078378 37.4874194385744, 126.965264207116 37.4870005479536, 126.965391522424 37.4867663261672, 126.965524444083 37.4866289637008, 126.965725059734 37.4868002148688, 126.966061302143 37.4870931416305, 126.966352326589 37.487370286485, 126.966623588844 37.4875978696719, 126.966281404002 37.4879131193313, 126.966103359004 37.4878252185912, 126.965970430969 37.4879738442072, 126.965732958835 37.4880233279316, 126.965371082447 37.4881268334678, 126.965147768335 37.4881245127, 126.96487644181 37.4880343289696, 126.96464185289 37.4879666810989, 126.96463899634 37.4880274978626, 126.964571015708 37.4883090399009, 126.9646132916 37.4885658386846, 126.964596320914 37.4885861059516, 126.96446052517 37.4888090616318, 126.9644350274 37.4889239314323, 126.964449028375 37.4891942364353, 126.964485703864 37.4893429132313, 126.964573298833 37.4894172732168, 126.964607137912 37.4895862216312, 126.964790812635 37.4897281864631, 126.964584265879 37.490111048157, 126.964199875751 37.4899870400673, 126.963739163344 37.4898607539318, 126.963541304995 37.4898201456498, 126.962947758926 37.4896442587042, 126.962746879888 37.4899820689358, 126.962495329252 37.4899076537629)))"|"202412"
9347|"총신대입구역_1"|11590|"동작구"|167916.56|40588.39|127328.17|28.3|23.07|21.02|16.88|16.18|13.17|18.28|19.23|20.35|20.98|22.72|27.46|31.65|35.83|36.93|38.07|40.05|41.39|37.79|35.62|36.66|37.3|35.44|28.28|24.09|21.43|16.97|15.47|12.42|11.86|9.87|13.57|14.49|15.45|15.84|17.23|20.92|23.82|27.1|27.96|29.44|31.01|32.13|29.38|27.17|27.75|28.18|26.79|21.48|17.77|"MULTIPOLYGON (((126.980624125233 37.4889796915266, 126.980618474112 37.4889706805127, 126.980533907691 37.48811471354, 126.980245569705 37.4881394398896, 126.979827176522 37.4882452320904, 126.979790445239 37.4881866602399, 126.979618082374 37.4879433580138, 126.97960680994 37.4878239731334, 126.979799046061 37.4877676957501, 126.97999415423 37.4875514906589, 126.980076167167 37.4874208601298, 126.979903845101 37.4870379029222, 126.979740010148 37.4866369269432, 126.97952244858 37.4863080209888, 126.979330362919 37.4858642415406, 126.979110021488 37.485391173839, 126.979081815003 37.4851884429149, 126.979011220234 37.4849474113452, 126.979031051763 37.4847964971357, 126.979132887267 37.4845397305557, 126.979390087735 37.4846208689447, 126.979887521415 37.4848146760521, 126.980526279277 37.4850490512036, 126.980913493487 37.4851887743158, 126.981108572266 37.4850446475024, 126.981063457921 37.4846301784848, 126.981055070102 37.4842900484779, 126.981442297537 37.4843689521859, 126.98180126236 37.4844365874098, 126.981804017318 37.4847113937213, 126.981854732283 37.4853443565318, 126.981896952232 37.4860381355269, 126.981930716141 37.4866418127859, 126.981972915964 37.4874189343178, 126.98199825082 37.487828894539, 126.982046146796 37.4884460889319, 126.981763469264 37.4884415373386, 126.981715325936 37.4887771526522, 126.981415686381 37.4887725974033, 126.980624125233 37.4889796915266)))"|"202412"
9348|"강남역_1"|11650|"서초구"|991343.27|148513.02|842830.25|369.75|380.23|384.15|378.43|373.94|378.62|377.3|363.69|369.59|388.13|395.26|396.28|380.79|371.58|388.08|366.82|363.04|352.6|347.91|338.18|339.68|343.67|356.81|374.59|364.67|317.28|323.6|326.85|320.82|316.9|320.46|319.84|309.15|316.9|334.15|340.26|340.2|327.08|320.11|335.63|317.17|315.11|306.46|302.33|293.96|293.63|296.43|306.77|320.5|310.39|"MULTIPOLYGON (((127.024439186399 37.4967008452031, 127.024442012111 37.4966963396466, 127.024659557372 37.4962412914769, 127.024854503937 37.4958515699431, 127.025074870585 37.4953942678805, 127.025773208076 37.4955675684282, 127.026358463315 37.4957318788014, 127.026697757857 37.495871461722, 127.026949203185 37.4953916244722, 127.027141300871 37.4949793746979, 127.027415330684 37.4944251988515, 127.027632843436 37.4939476200088, 127.02789556194 37.4934047079843, 127.028132853351 37.4929158611788, 127.028291051296 37.4926049797131, 127.029040274444 37.4928300570165, 127.029574628522 37.4929898584376, 127.029622720745 37.4930799470961, 127.029328946785 37.4936972029562, 127.029012570189 37.4943640183829, 127.028662281582 37.4950803957909, 127.028328943813 37.4957832531919, 127.028026676174 37.4964252849989, 127.027795023226 37.4969028675301, 127.0276311694 37.4972407793895, 127.026896217506 37.4975315132247, 127.026180881493 37.4973131729058, 127.025556023069 37.4971128297778, 127.02496792603 37.4969304960189, 127.024470310146 37.496784181708, 127.024439186399 37.4967008452031)))"|"202412"
9349|"강남역_2"|11650|"서초구"|820072.68|70301.92|749770.76|943.78|774.6|745.18|725.19|714.84|699.54|687.94|666.87|635.2|626.55|680.23|891.36|1099.64|1246.96|1324.41|1342.42|1370.65|1309.06|1246.62|1167.65|1076.54|1012.83|946.19|829.78|830.41|766.14|485.27|454.18|425.8|409.95|392.89|392.7|409.73|450.77|491.44|564.08|779.42|992.41|1142|1224.54|1238.1|1265.71|1207.52|1145.29|1066.68|976.58|887.17|785.47|634.61|565.02|"MULTIPOLYGON (((127.02135660267 37.5033823250281, 127.021356603271 37.5033845775278, 127.021300044294 37.503339537086, 127.02129436865 37.5032607005493, 127.021398921474 37.5030399378828, 127.021500652401 37.5028417005965, 127.021639204342 37.5028889794081, 127.022292380758 37.5031141155394, 127.022515612311 37.5026590708014, 127.02260603561 37.5024788545752, 127.022846377468 37.5025486386354, 127.02327899736 37.5026859617087, 127.023493859348 37.5026363666685, 127.023779235101 37.5020213803342, 127.024155031085 37.5012487008044, 127.02435845916 37.5008071712644, 127.024672091764 37.5001876720813, 127.024940489553 37.4995862010439, 127.025208900938 37.4990410418695, 127.025268225196 37.4988946172897, 127.024419991341 37.4986357481376, 127.023698999681 37.49842415144, 127.023659394629 37.4983408163553, 127.024015386909 37.4975794030341, 127.024215989727 37.4971739140421, 127.024323404968 37.4971243381761, 127.025069837105 37.4973584510319, 127.026127290358 37.4976893519848, 127.026797388634 37.4978874298412, 127.027145171322 37.4980157470878, 127.027201753064 37.4981283598205, 127.027085919388 37.4983603927674, 127.026758206656 37.499063244126, 127.026342908666 37.499959828134, 127.02604060943 37.5006086119195, 127.025726995887 37.501257397194, 127.02540208651 37.5019647488721, 127.025130839472 37.502512161287, 127.024899153537 37.5030032526588, 127.02471832398 37.5033884660079, 127.02445837837 37.5039426320128, 127.024288836616 37.5042715299514, 127.024090902703 37.5042152556962, 127.023214336364 37.5039473735765, 127.022292534735 37.5036659779604, 127.02135660267 37.5033823250281)))"|"202412"
9350|"고속터미널역"|11650|"서초구"|531830.85|0|531830.85|744.23|534.83|530.25|523.71|519.08|518.08|514.04|517.17|514.04|518.96|533.42|606.33|753.42|931.33|1022.46|1071.25|1135.37|1180.29|1193.83|1158.25|1023.21|804.37|639.62|562.25|555.83|744.23|534.83|530.25|523.71|519.08|518.08|514.04|517.17|514.04|518.96|533.42|606.33|753.42|931.33|1022.46|1071.25|1135.37|1180.29|1193.83|1158.25|1023.21|804.37|639.62|562.25|555.83|"MULTIPOLYGON (((127.001440748746 37.5047985849725, 127.001452058337 37.5047760599724, 127.002481214925 37.5035552000504, 127.003057980222 37.5028659282613, 127.003216307314 37.5027262708932, 127.003685639185 37.5025911126318, 127.004092774962 37.5026361539637, 127.004748727083 37.5029334670514, 127.007400847606 37.503951491416, 127.009250023016 37.5046586674251, 127.00983249758 37.5049289270649, 127.00983821242 37.5054605164525, 127.009612069125 37.5059245472251, 127.009425499295 37.5063119898817, 127.009018420756 37.5070553414583, 127.008690441733 37.5071544721603, 127.007632933952 37.5068481931441, 127.006846876809 37.5066094673362, 127.005772419747 37.5063076774163, 127.004782793787 37.5059833503008, 127.003928895166 37.505713071993, 127.002763984454 37.505379721597, 127.001570809922 37.505028339751, 127.001440748746 37.5047985849725)))"|"202412"
9351|"교대역_1"|11650|"서초구"|631444.72|146377.92|485066.8|122.97|111.08|108.38|105.81|105.55|104.06|103.46|102.33|101.27|104.63|115.7|112.99|148.36|177.88|153.07|124.7|118.93|126.57|133.7|131.27|141.84|147.58|129.92|122.51|120.29|105.78|92.76|91.2|89.13|89.16|88.09|87.66|87.07|87.64|91.84|101.43|99.15|129.35|155.18|133.15|109.23|103.12|111.43|117.04|113.9|122.23|126.29|110.25|103.59|99.04|"MULTIPOLYGON (((127.00797655535 37.4917316375401, 127.007979381666 37.4917248798692, 127.008312892746 37.4910288368841, 127.008635092385 37.4903553186196, 127.008830107378 37.4899701281371, 127.009039249456 37.4895353812794, 127.009186211682 37.4892200209268, 127.009338828435 37.4889249325418, 127.00949709294 37.4885870459526, 127.009943742628 37.4887311747476, 127.009960707799 37.488769466108, 127.009726135365 37.4892357515269, 127.009587648219 37.4894812843021, 127.00974312919 37.4895308285031, 127.01027176234 37.4896681926831, 127.010413095588 37.4895983542965, 127.010876669272 37.4893888349408, 127.011145201292 37.4892649252504, 127.011193259558 37.4892829413076, 127.011507098816 37.4897446783577, 127.011614536425 37.4898753143847, 127.012290159957 37.4899338190189, 127.012586984222 37.489972083804, 127.012651940012 37.4895621217059, 127.012683007287 37.4893774133144, 127.012504873029 37.4890778470356, 127.012355013467 37.4888143179345, 127.012335206769 37.4886836744595, 127.012442589127 37.488440393855, 127.012538681445 37.4883164970075, 127.012046800173 37.4881678770963, 127.011543611933 37.4880057410729, 127.011238310045 37.4879246767523, 127.011187424398 37.4878953984153, 127.011260901622 37.4877534844254, 127.011382415986 37.4874809209858, 127.012360516305 37.4877849223682, 127.013392331806 37.4880799001621, 127.014053831041 37.4882825565253, 127.014302602133 37.4883658722703, 127.014404382012 37.4884559613103, 127.014367678254 37.488712750977, 127.014232117858 37.4894470825319, 127.01415303545 37.4898502895199, 127.014090915234 37.490264757127, 127.014003365765 37.4907580650567, 127.013913001808 37.491332463339, 127.013831109366 37.4918595580148, 127.013718125783 37.4924249484079, 127.013633394619 37.4928957305503, 127.013574090855 37.4932786623283, 127.013483641658 37.4933642667738, 127.013345122162 37.4933777959135, 127.012740120916 37.4931863928576, 127.012055965029 37.4929747213465, 127.011391603156 37.4927743067081, 127.010433231358 37.4924793060711, 127.009910229147 37.4923171647293, 127.00931938128 37.4921392581211, 127.008496721954 37.4918892826214, 127.00797655535 37.4917316375401)))"|"202412"
9352|"교대역_2"|11650|"서초구"|311549.89|125323.87|186226.02|53.85|45.65|45.9|46.25|48.71|50.23|50.03|48.48|47.04|42.7|43.73|51.19|64.97|70.5|70.42|59.93|55.83|54.66|62.17|59.24|64.04|61.6|54.93|47.82|45.99|34.11|28.65|28.78|28.89|30.54|31.45|31.32|30.48|29.87|27.27|27.97|32.66|41.46|44.88|44.85|38.2|35.51|34.82|39.55|37.76|40.67|39.03|34.62|30.3|28.86|"MULTIPOLYGON (((127.013924659171 37.4934227858386, 127.013919004092 37.4934160289284, 127.013986779885 37.4929902985103, 127.014088444999 37.4923685965327, 127.01416753002 37.4919631372555, 127.014238135405 37.4915689413428, 127.014280491691 37.4912941311878, 127.014930694929 37.4913909160554, 127.015439547151 37.4914471691778, 127.015442396866 37.4915688040737, 127.015411358244 37.491875148347, 127.016002195187 37.4919336417753, 127.016440379782 37.4919944043186, 127.016677876063 37.4921655641059, 127.016468723788 37.4923660638762, 127.016403711056 37.4923998597253, 127.016287861766 37.4926769323939, 127.01618613039 37.4928729130293, 127.016768514345 37.493026008833, 127.017218028064 37.4931543421152, 127.017435718807 37.4932218878303, 127.017534614606 37.4929988764734, 127.017675895468 37.4926902640368, 127.017726776586 37.4926722369735, 127.018150869431 37.4928996803988, 127.01849297725 37.4931023566602, 127.018897285526 37.4933275477505, 127.018900120393 37.4933613348846, 127.018835113663 37.4934199096049, 127.018425307335 37.4938817326877, 127.018298123702 37.4940191536845, 127.018216184793 37.4942151331859, 127.018105982874 37.4944449041788, 127.018784519375 37.494674561451, 127.019214257771 37.494805142516, 127.019234058223 37.4948524420887, 127.019104080943 37.4951317720409, 127.018227639098 37.4948661049733, 127.017619786373 37.4946747273644, 127.016896022622 37.4944518268628, 127.016387129985 37.4943009749126, 127.01589802841 37.4941501183347, 127.015360868182 37.493990255414, 127.014693660299 37.4937831022075, 127.014068865002 37.4936007182143, 127.013924659171 37.4934227858386)))"|"202412"
9353|"교대역_3"|11650|"서초구"|144779.35|0|144779.35|7.61|4.06|3.86|3.98|3.98|3.87|3.84|4.21|4.99|6.29|8.05|9.1|10.79|12.84|12.9|11.93|11.39|11.25|11.33|10.16|8.89|7.84|6.39|5.14|5.47|7.61|4.06|3.86|3.98|3.98|3.87|3.84|4.21|4.99|6.29|8.05|9.1|10.79|12.84|12.9|11.93|11.39|11.25|11.33|10.16|8.89|7.84|6.39|5.14|5.47|"MULTIPOLYGON (((127.010430673159 37.4947047797968, 127.010422191818 37.4947025279436, 127.010718952327 37.4940853189464, 127.010843305617 37.493810503625, 127.011021358718 37.4934433311388, 127.011216375689 37.4931054394983, 127.011337939578 37.4931392168641, 127.011903357688 37.4933193681188, 127.012333076017 37.4934477217449, 127.012997446369 37.4936481310644, 127.013376283389 37.4937809908907, 127.013446987465 37.4939634364663, 127.013410264364 37.4941368829745, 127.013271828833 37.4946887602946, 127.013164474576 37.4951505341848, 127.013093848214 37.4954681441229, 127.012624536997 37.4953307870749, 127.011920573869 37.495128126755, 127.011148763736 37.4949097003449, 127.010430673159 37.4947047797968)))"|"202412"
9354|"교대역_4"|11650|"서초구"|241285.81|6926.16999999998|234359.64|12.78|5.33|5.15|4.78|4.41|4.14|4.5|5.61|8.78|12.18|13.35|15.65|17.05|20.38|21.33|16.93|17.71|17.17|19.75|20.9|20.44|18.06|14.05|12.02|7.02|12.41|5.17|5|4.64|4.28|4.02|4.37|5.45|8.53|11.84|12.97|15.2|16.56|19.8|20.72|16.44|17.21|16.69|19.19|20.29|19.85|17.53|13.64|11.67|6.81|"MULTIPOLYGON (((127.012927404734 37.4977567029688, 127.012938710855 37.4977409343487, 127.013071493907 37.4971485132243, 127.013144946926 37.4968173880943, 127.013226882348 37.4964975245618, 127.013308807034 37.4961145908836, 127.013362484033 37.4958803251733, 127.013548950168 37.4951392326714, 127.01361956988 37.4947945924073, 127.013735399997 37.4943215546729, 127.013797559112 37.4941098128398, 127.0140689302 37.4939858963034, 127.014835086124 37.4942088093211, 127.015587114099 37.4944452340812, 127.01629956402 37.4946591340198, 127.017034635179 37.4948775316631, 127.018239034845 37.4952557863639, 127.018892127727 37.4954516590727, 127.018807347086 37.4955845692802, 127.018468077245 37.4954832562334, 127.017885664294 37.495300886341, 127.017365452866 37.4951365251914, 127.01674080088 37.49574027886, 127.016393059167 37.4956750010025, 127.015737161497 37.4955714674418, 127.014979724301 37.4967496159541, 127.014866677988 37.4969591116352, 127.014858196259 37.4969568601014, 127.014581133335 37.4969208513654, 127.014179671508 37.4968465629905, 127.013908440479 37.4978692280454, 127.012927404734 37.4977567029688)))"|"202412"
9355|"남부터미널역_1"|11650|"서초구"|343248.77|108207.11|235041.66|16.72|8.63|8.54|7.87|7.67|7.26|7.6|9.46|14.33|19.45|21.33|24.8|24.39|29.28|24.32|27.85|27.49|21.17|20.62|20.02|17.63|16.04|14.28|12.71|8.6|13.37|5.59|5.39|4.93|4.73|4.38|4.71|6.45|10.81|15.78|17.23|21.06|20.36|25.29|20.44|23.72|23.73|17.77|17.33|16.67|14.22|13.14|11.5|9.72|6.01|"MULTIPOLYGON (((127.017233273927 37.485038563579, 127.017227619182 37.4850318068174, 127.017357565332 37.4846556206578, 127.017411228722 37.4844551402624, 127.017349031202 37.4844010885192, 127.016964578456 37.4842547269146, 127.017083251606 37.4840384705078, 127.017360164482 37.483587931907, 127.01762012524 37.4831869501212, 127.017854652467 37.4828242639173, 127.018060915818 37.4824796012834, 127.01825592936 37.4823939782833, 127.01842553775 37.482459276654, 127.018877820701 37.4826011185052, 127.018716774593 37.4828962207615, 127.018225071433 37.4834368937206, 127.018974224621 37.4838827809523, 127.019194716119 37.4839480706111, 127.019618750938 37.4841214489466, 127.019972114691 37.4842655543081, 127.019785632315 37.4845719244741, 127.019576547218 37.4849278529654, 127.019534144674 37.4849165969563, 127.019028130656 37.4847342205913, 127.018821871841 37.4851059148631, 127.018505269323 37.4850338809762, 127.018471369953 37.4851239861587, 127.018827544552 37.4851892567758, 127.019508806603 37.4853378196158, 127.020370972311 37.4854615720014, 127.020990031131 37.4855267935338, 127.021462078963 37.4854996841375, 127.021498834815 37.4855334654817, 127.02132931506 37.4858375826208, 127.021165459216 37.4861867486799, 127.021069341297 37.4861484721337, 127.02059724653 37.486008894492, 127.019966844924 37.4858130273166, 127.018935030032 37.4854978342663, 127.01821700426 37.485274940647, 127.017233273927 37.485038563579)))"|"202412"
9356|"남부터미널역_2"|11650|"서초구"|475931.16|40948.1299999999|434983.03|272.01|278.93|279.75|279.89|277.68|279.8|280.4|290.03|319.09|356.26|357.92|325.08|288.18|261.15|228.18|214.5|201.45|214.43|222.48|225.22|237.94|252.02|286.13|301.6|270|231.94|214.03|215.1|212.38|211.85|209.76|211.23|223.61|263.09|312.26|320.08|293.7|263.6|240.34|212.18|200.6|189.08|199.72|207.3|208.68|216.7|227.05|251.15|251.35|211.63|"MULTIPOLYGON (((127.012795827748 37.4877195584175, 127.012804307684 37.4877173050916, 127.01307275958 37.4871383847925, 127.01321122531 37.4868568077399, 127.013298834163 37.4867329110908, 127.012527105398 37.4865077358401, 127.012298212401 37.4869942985613, 127.012247333502 37.4870100707974, 127.012139913766 37.4869830505617, 127.011410580128 37.4867083090204, 127.011068535448 37.4866204898397, 127.011133532389 37.4864853341128, 127.011277654922 37.4861834862695, 127.011532066941 37.4862487873548, 127.011905205202 37.4863433599507, 127.012012591037 37.4861383722495, 127.012275396258 37.4856022517414, 127.012447760569 37.4851742594383, 127.012524048357 37.4849580116081, 127.012704957387 37.4849782669585, 127.013620820938 37.4851426085716, 127.014234225662 37.4852529162278, 127.014494288466 37.4853069477959, 127.014595962403 37.4848181424812, 127.01493517308 37.4848879317473, 127.015582500952 37.4850162485643, 127.015958463093 37.4851017980122, 127.015992392683 37.4851513489684, 127.01578045481 37.4854734834624, 127.015384837655 37.4861019803649, 127.015088121161 37.4865772940152, 127.014836620578 37.4870075516174, 127.014672730362 37.4873476985868, 127.014517346167 37.4878432672627, 127.014441077673 37.4881541215093, 127.014350628239 37.4881969290856, 127.013909626816 37.4880528163392, 127.013527993936 37.4879379784249, 127.012795827748 37.4877195584175)))"|"202412"
9357|"남부터미널역_3"|11650|"서초구"|108709.65|19216.07|89493.58|5.8|3.49|3.06|2.97|2.86|3.06|2.85|2.9|4.07|5.7|6.58|7.07|8.73|7.92|6.34|8.59|7.28|6.97|5.85|8.93|9.36|10.06|5.83|4.02|3.8|4.78|2.87|2.51|2.44|2.35|2.51|2.34|2.38|3.35|4.7|5.43|5.82|7.18|6.52|5.22|7.07|6|5.74|4.81|7.37|7.72|8.28|4.8|3.31|3.12|"MULTIPOLYGON (((127.014800096789 37.4882576965137, 127.01480292115 37.4882441811591, 127.014935677985 37.4876810395668, 127.015184322829 37.4870840966914, 127.015356700815 37.4868002606474, 127.015554512817 37.4864893912132, 127.015831445651 37.4860478664041, 127.016051860573 37.4857032057313, 127.016241187234 37.4853945886507, 127.016368350566 37.4852098670293, 127.016560560608 37.485194074932, 127.016665151789 37.4852165865094, 127.017123087668 37.4852931115835, 127.017595162219 37.4853899055014, 127.017968307331 37.4855002265076, 127.017767722596 37.4860003109638, 127.01791189248 37.4860385834808, 127.017852566984 37.486198519725, 127.017626478612 37.4864192966631, 127.017496486707 37.4865905049493, 127.017465417458 37.4867053870015, 127.017519175098 37.4869373877998, 127.017482435827 37.4869756854182, 127.017177132194 37.4868968889365, 127.016741788742 37.4867640485035, 127.016589210988 37.4870861766241, 127.016360337176 37.4875457170922, 127.016018430635 37.4882147541719, 127.015826293457 37.4886495113989, 127.015498365325 37.4885436833017, 127.014901881588 37.4883725626873, 127.014800096789 37.4882576965137)))"|"202412"
9358|"매봉역"|11680|"강남구"|120952.58|18652.02|102300.56|8.51|6.85|6.41|6.29|6.19|5.64|5.43|5.2|4.43|5.48|5.89|8.69|9.48|11.36|11.43|10.83|9.37|9.92|10.67|11.09|13.15|12.37|11.03|8.81|7.57|7.18|5.78|5.4|5.3|5.22|4.76|4.58|4.39|3.74|4.63|4.97|7.34|7.99|9.59|9.65|9.14|7.91|8.38|9.01|9.36|11.1|10.44|9.31|7.43|6.38|"MULTIPOLYGON (((127.041616169244 37.4852940653882, 127.041610505036 37.485273794758, 127.041805296214 37.4848119643902, 127.041957778113 37.4845213387314, 127.042129981599 37.484113575696, 127.042273979758 37.4838207000145, 127.042780030359 37.4839781992491, 127.043447217073 37.4841649216316, 127.043851486955 37.484275149821, 127.044151024897 37.4841263762897, 127.04381444772 37.4837570865088, 127.043610805016 37.4835319087634, 127.043969656779 37.483308781714, 127.044051627972 37.4833087521333, 127.04422132645 37.4834888912971, 127.044391030909 37.4836780402381, 127.044682352131 37.4839910323019, 127.044973635206 37.4842341959288, 127.044948217796 37.4842724979238, 127.04468544271 37.4844482900841, 127.04458940456 37.4845654556077, 127.044612024172 37.4845767098662, 127.044874980109 37.4847117637503, 127.045186012417 37.4848850918421, 127.045610131103 37.4850899119159, 127.045528230876 37.4852138304153, 127.045288158199 37.4855450383497, 127.045158241477 37.4857342971064, 127.045602101273 37.4858535146204, 127.045446759104 37.4860675607684, 127.045361966125 37.486081107406, 127.045033995834 37.4859550887071, 127.044513810578 37.485826886929, 127.043914491472 37.4857189839346, 127.043416954749 37.4856470818253, 127.042823310672 37.4855729588692, 127.042311637666 37.4854920470355, 127.041709515885 37.4854179214176, 127.041616169244 37.4852940653882)))"|"202412"
9359|"방배동카페골목"|11650|"서초구"|101940.08|44754.13|57185.95|3.88|3.25|3.15|2.93|3.02|2.86|2.9|2.89|3.13|3.49|3.54|4.09|4.63|5.28|5.14|4.3|3.88|3.35|3.98|5.01|5.11|5.11|4.7|4.1|3.5|1.16|0.71|0.71|0.64|0.69|0.62|0.58|0.59|0.68|0.92|1.04|1.25|1.63|2.12|2.15|1.77|1.56|1.26|1.48|1.73|1.55|1.43|1.18|0.98|0.74|"MULTIPOLYGON (((126.984876826419 37.4964541698489, 126.984874001808 37.496442906942, 126.984975875002 37.4959946731153, 126.985043775729 37.4957604222399, 126.985117339415 37.4954833745416, 126.985199372025 37.4952603880149, 126.985270066503 37.4951748025604, 126.98520506059 37.495100461083, 126.985114587075 37.4951387412168, 126.984506773104 37.495140908504, 126.98448707613 37.4947309501338, 126.984484323162 37.4944020842733, 126.985137367719 37.4943796507964, 126.985372006249 37.4943954503336, 126.985349332408 37.494665747646, 126.985448353252 37.4943121180286, 126.985632250611 37.4936363916471, 126.985742594007 37.493199420592, 126.985875561955 37.4927128972858, 126.985960417606 37.4924831529838, 126.986234616624 37.4925530160627, 126.98687629239 37.4927603269094, 126.987173096527 37.4928955131906, 126.987141978654 37.4930081346372, 126.986918509538 37.4937311611808, 126.986751589118 37.4943888716308, 126.986593152647 37.4950173002938, 126.986406437541 37.4956727551313, 126.986225377432 37.496307937803, 126.986140505908 37.4965984997098, 126.986018937159 37.4966165039909, 126.984876826419 37.4964541698489)))"|"202412"
